Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
2004,"Mike Wood","KCR",3,8,17,17,0,0,9,100,54,5.94,121.95791361310665,5.069269390106202,109.35728068867125,0.8707306098937986,99.98522726537522,125.03588453377495,106.2457535371055,98.87063023016954,76.07721767653184,76.08845302756883,0.06018519,-0.377420037984848,0.07390479743480682,-0.46626888048511117,0.7100616097450256,"Mike Wood",1806,430061
1991,"Darryl Kile","HOU",7,9,22,22,0,0,15,129,92,3.0697674418604652,85.88386990536831,4.119296615807585,115.39712345540435,-1.0495291739471195,77.33545003197099,103.68316216701976,92.77151136046261,105.48478819074762,105.22278401191014,136.060231672571,0.04812834,-0.21450403332710266,-0.8798303604125977,0.6813072495118943,0.7088384032249451,"Darryl Kile",1163,117046
2021,"Tarik Skubal","DET",8,11,29,29,0,0,8,143.2,159,4.38515112256193,101.10806980152513,5.056345160902412,118.87963401890546,-0.6711940383404817,133.31344440355153,166.03714352459502,98.63998642246153,95.22077016635433,113.64721263248481,85.24812924244179,0.18945634,-0.5897216200828552,-0.5901437997817993,-0.07938233690473384,0.7043876051902771,"Tarik Skubal",22267,669373
1974,"Dan Spillner","SDP",8,11,25,25,5,2,14,143.1,92,4.018605221572552,116.62483424968337,4.078219817405554,116.11521516904735,-0.05961459583300144,92.64750296999054,143.02600159355123,104.12202531658139,110.04193400383156,109.77059551066881,118.48197692349167,0.03809524,-0.596671998500824,-0.827901303768158,0.29102313722852646,0.7041040658950806,"Dan Spillner",1012342,122598
2021,"Vladimir Gutierrez","CIN",9,6,22,22,0,0,11,114,88,4.7368421052631575,107.29318126025387,5.22266570141441,116.85231775012977,-0.4858235961512527,72.79907072760105,128.60456403241037,108.20420392401464,109.2152056416414,76.1087276458558,104.5462912795501,0.08467742,0.07635416090488434,-0.24117456376552582,0.31725948990018593,0.696427047252655,"Vladimir Gutierrez",19278,661269
1996,"Rocky Coppinger","BAL",9,6,22,22,0,0,9,123.2,102,5.239892614309521,106.25398333709771,5.629794102442758,113.87340147362825,-0.389901488133237,105.67704817386267,149.45463072507985,95.89871976543002,99.38238475017269,119.92110424148169,113.47885151216931,0.07918969,-0.29448401927948,-0.20625580847263336,-0.10203379152017827,0.691745936870575,"Rocky Coppinger",1002604,112662
2024,"Jonathan Cannon","CHW",4,9,19,19,0,0,6,104.1,73,4.658147191941487,114.2534296060043,4.982554332391986,117.18574886513031,-0.3244071404504991,77.58922463175425,126.15327020081094,113.02080751316379,108.65450176500184,73.11418407264671,94.23239888420832,0.08843537,0.009166289120912552,-0.7137339115142822,0.7238059997154536,0.6840118169784546,"Jonathan Cannon",31730,686563
1986,"Eric King","DET",8,4,16,16,3,1,8,102.1,53,4.309446468263631,105.99789379174902,4.73518078358775,112.568225721743,-0.4257343153241191,61.01751100269382,86.21111797247954,88.09147210397009,97.63631756855624,79.57475792210388,130.41297495337625,0.00451467,0.4281679093837738,0.31121665239334106,0.08009765357293563,0.6661516427993774,"Eric King",1006929,117078
2002,"Jason Simontacchi","STL",11,5,24,24,0,0,15,143.1,72,4.018605221572552,99.96748523418869,4.845795668132154,117.6182165541097,-0.8271904465596016,68.73105432745947,111.51261672013375,98.0272761206626,95.79328970401303,68.67710570886186,99.92150373663515,0.03,1.211575984954834,0.5218222141265869,0.6663546993810479,0.6522879004478455,"Jason Simontacchi",1181,421004
2023,"Ryne Nelson","ARI",7,8,27,27,0,0,7,138.1,91,5.530120685260108,124.70935172552666,5.170703080534886,122.01985857415161,0.35941760472522244,80.3984923466196,127.23482558244315,114.71838262391019,109.66549891750633,68.24064179200373,84.8780135757053,0.07846411,-1.2676857709884644,-2.099245071411133,0.821077885432256,0.6505483984947205,"Ryne Nelson",26253,669194
2009,"Scott Richmond","TOR",8,10,24,24,1,0,9,132,112,5.590909090909091,124.84429188470723,5.233447395671497,117.18812581841871,0.3574616952375935,98.68711417111538,159.32377731374993,103.07106095319405,106.88801806923874,109.35276538699506,110.8075407347463,0.09621993,-1.984484076499939,-1.4521763324737549,-0.6834715284477868,0.6288847327232361,"Scott Richmond",4307,446341
2016,"Colin Rea","- - -",5,5,19,19,0,0,7,101.2,80,4.780328268688331,118.24035371981458,4.612134275918247,112.68291068336681,0.1681939927700844,69.9168428831777,95.69360282394025,101.5039076258278,106.72800941500367,83.60840876153044,113.603520488584,0.08240535,-1.027603954076767,-0.8657317161560059,-0.19836767663302401,0.6255141496658325,"Colin Rea",12317,607067
2007,"John Danks","CHW",6,13,26,26,0,0,8,139,109,5.503596518142314,118.22417530311992,5.541763161346873,118.72742766480148,-0.038166643204559314,100.84458767556362,180.1728544507714,107.01614678216391,109.05678575329063,103.15336855958364,102.289443840009,0.08842444,-1.8142600059509277,-1.6232105493545532,-0.29355565556544927,0.6064714193344116,"John Danks",6329,433579
2002,"Kaz Ishii","LAD",14,10,28,28,0,0,15,154,143,4.266233766233766,110.83261840347694,4.9361004445459935,119.28223863833138,-0.6698666783122276,69.5415620210936,115.32087153311093,92.98940718324127,115.24177282409997,118.26620997422708,170.06550006621936,0.05346821,-0.7986398935317993,-1.884769082069397,1.1025970613091645,0.6045599579811096,"Kaz Ishii",655,408193
2014,"Chase Anderson","ARI",9,7,21,21,0,0,11,114.1,105,4.014577438068776,104.50831407786245,4.216800321859161,113.38057092494877,-0.20222288379038478,97.50636312592877,150.01611752148435,107.21639786642993,108.39438922501208,105.16893849145272,107.85853362890052,0.13374486,0.5738599300384521,-0.15850873291492462,0.8024018558959395,0.6001552939414978,"Chase Anderson",6895,502624
2007,"Jesse Litsch","TOR",7,9,20,20,0,0,12,111,50,3.8108105488812867,84.80258141553225,5.140505910931783,114.6796939721828,-1.3296953620504968,69.38847773183127,112.81093602035375,100.59517797523408,97.00058364750872,61.57287164160604,88.73644882579963,0.0292887,0.6390519738197327,-0.032132588326931,0.6314689728507165,0.5968987941741943,"Jesse Litsch",3688,446209
2011,"Danny Duffy","KCR",4,8,20,20,0,0,8,105.1,87,5.639240778632866,135.64740817493444,4.819690169892318,119.81397093862364,0.8195506087405482,75.72134263004811,129.8763198327892,112.50638676702998,121.83921001980916,101.32747279326118,133.8162677645778,0.07594937,-1.8013399839401245,-1.4520586729049683,-0.20383824699165443,0.5895736217498779,"Danny Duffy",3542,518633
