Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2006,"Taylor Tankersley","FLA",49,41,46,2.8536593331107163,65.06583627738661,4.146748058970459,93.31017140038924,-1.293088725859743,89.38418640406277,78.70532885912905,83.68525440879489,102.555724530901,150.7705261783878,168.67695402013854,0.11235955,1.0525140762329102,0.022989071905612946,0.6176143359767493,3,4,17,8,0.4455437660217285,"Taylor Tankersley",8249,452237
2017,"Wandy Peralta","CIN",69,64.2,57,3.7577343232360985,84.62598905111598,4.162794965861384,94.22308036138189,-0.4050606426252852,95.52782930126732,90.38595042895578,88.41545038077415,88.11578755152316,99.83257927165688,104.50627193191681,0.12547529,0.22092999517917633,0.7610509395599365,-0.5055178152349473,0,2,15,13,0.4450755715370178,"Wandy Peralta",14295,593974
1999,"Masao Kida","DET",49,64.2,50,6.262887583134851,127.35689698799015,4.370967699756992,88.07134406370216,1.8919198833778585,99.37948003520629,71.12457993023611,104.35191668701754,107.1803414454431,108.9549655834662,109.63527239653182,0.06849315,0.15535208582878113,-0.6932785511016846,1.0649382753445173,1,,7,7,0.44411060214042664,"Masao Kida",1800,150196
1995,"Doug Bochtler","SDP",34,45.1,45,3.573531917636477,88.47382569298941,3.809179795407441,89.91327351796029,-0.23564787777096408,118.66129318255743,103.8848130323777,90.9853646383716,91.35192360833186,145.3810015664422,122.51762916550398,0.14364641,0.39630600810050964,0.3795473575592041,-0.05525118327098005,1,,12,6,0.4411381781101227,"Doug Bochtler",1001107,111135
1978,"Shane Rawley","SEA",50,98.1,59,3.935594339960072,102.5609409172498,3.896707891024899,96.23578930893149,0.038886448935173235,86.41921371541356,85.43787629951343,107.19251977359674,115.17598643061832,115.5142509126202,133.66732479735276,0.02314815,-0.4311780333518982,-0.6748223304748535,0.1807694322888705,4,,11,13,0.43906769156455994,"Shane Rawley",1010719,120949
1991,"Doug Simons","NYM",41,58.2,37,4.448864118496301,122.79186230083788,3.230730764974252,86.76779223508933,1.2181333535220493,118.92056097015615,62.1777708271309,89.94720559453285,87.79902957781333,96.50536136652686,81.15112166602212,0.08130081,-0.673471987247467,0.2826019525527954,-1.359258494562562,1,,5,7,0.43339037895202637,"Doug Simons",1011988,122253
1983,"Jim Acker","TOR",33,72.2,30,3.344037165375759,78.60802867379692,3.6908806269101415,90.87857658245852,-0.3468434615343825,74.63649592856657,29.33176877854628,101.27072106943027,100.55186644712441,75.52448876243533,101.18975617508323,0.01273885,-0.8827080130577087,0.48886382579803467,-1.9113412892527204,1,,5,9,0.43059512972831726,"Jim Acker",1000030,110033
2022,"Dylan Coleman","KCR",68,68,71,2.779412076547519,68.49251065050508,3.8771369698138485,98.25147110074235,-1.0977248932663293,69.31702412029944,61.46553189610139,79.96893097255237,98.61616531205786,110.5792136297361,159.52677466854058,0.11764706,1.3154762983322144,0.7865690588951111,0.25576878600277264,0,3,24,9,0.42086261510849,"Dylan Coleman",22276,669395
2007,"Jared Burton","CIN",47,43,36,2.511628798242187,54.6636344647763,3.844256518040636,82.2411658183141,-1.3326277197984489,81.72831444984067,40.032271635092016,70.35332918511689,82.99597987519446,119.39405283316853,146.08652160427874,0.07954545,0.863677978515625,0.8712340593338013,0.04085961126973503,0,3,15,6,0.41899019479751587,"Jared Burton",8346,454537
2006,"Bill Bray","- - -",48,50.2,39,4.085527597454848,91.44772112078253,4.015169104909058,88.52470005043739,0.07035849254579052,109.46324275078965,79.61147849076266,106.99331323477388,105.4947135946839,102.03246157934667,93.21161793214856,0.0941704,0.48857808858156204,0.011556964367628098,0.44317188120537887,2,1,11,9,0.41869595646858215,"Bill Bray",8538,435538
1998,"Matt Anderson","DET",42,44,44,3.2727286914169533,69.64061734950232,4.275516369717394,90.45369374530343,-1.0027876783004408,76.24788909565741,55.542942180809504,88.63227814297203,109.5279829350809,139.3593576326554,182.7714377589836,0.06701031,0.4130079448223114,0.3707040846347809,-0.07857919535484387,0,,18,8,0.41766637563705444,"Matt Anderson",459,150183
2000,"Aaron Fultz","SFG",58,69.1,62,4.673076751669489,105.21355619547508,4.187052438703516,92.89040388764276,0.4860243129659736,125.86776016806047,88.94791358873647,95.84849996200845,94.5774165817854,121.27137184142339,96.34823927653412,0.11371238,0.35591402649879456,0.15083569288253784,0.22744427430456593,1,,10,10,0.4163975715637207,"Aaron Fultz",1113,150269
2019,"Ranger Suárez","PHI",37,48.2,42,3.1438372592859447,70.81810348775883,3.892092021828506,85.43895795139163,-0.7482547625425613,129.31609525586416,81.53898460235327,109.84630810637294,99.57132634303728,88.35045443796233,68.32131121913646,0.14634146,1.306007981300354,0.25715532898902893,1.3042709497492726,0,1,10,4,0.4138469994068146,"Ranger Suarez",17277,624133
1980,"Jeff Jones","OAK",34,44.1,34,2.8421053446749736,73.62832086480861,3.6321115448514116,91.07514172245475,-0.7900062001764381,91.12077990126852,49.74149067088534,73.59388694328817,94.39568038283359,148.92224738078139,163.433914043578,0.04166667,-0.4882779121398926,0.3989681303501129,-0.8467038140786574,5,,12,7,0.41266706585884094,"Jeff Jones",1006566,116698
1995,"Joe Hudson","BOS",39,46,29,4.108695992900682,84.39483570558002,4.038079633694747,87.17048088250893,0.07061635920593456,78.79914493779154,36.11669105240424,110.8001711909582,112.65591060324552,92.09599931609557,116.87436130810693,0.02926829,0.5226699709892273,0.23665709793567657,0.33898687688209417,1,,8,3,0.4106336236000061,"Joe Hudson",1006138,116265
2018,"Hector Velázquez","BOS",39,54.2,30,2.6341470154463877,59.07893968802218,3.5262853279204784,84.20268717461698,-0.8921383124740907,86.61331082522265,27.028088500357423,115.8617281045685,104.56135362792183,58.02278585734106,66.99060815786069,0.07264957,0.49084001779556274,0.5806626081466675,0.17765592319085122,0,0,8,5,0.40969258546829224,"Hector Velazquez",19341,584171
2005,"Roberto Novoa","CHC",49,44.2,47,4.432838344766614,101.86300582610738,3.7588375568710957,86.66382609308192,0.6740007878955181,94.26809057029368,78.91395787560657,101.07064294766728,117.15061153367283,135.55164606915108,143.79376526191237,0.10731707,-1.1225839853286743,-0.18895119428634644,-0.5585644275148844,0,5,15,11,0.40818336606025696,"Roberto Novoa",2217,430604
1993,"Trevor Hoffman","- - -",67,90,79,3.900001487732501,96.87539274035053,4.010570333269056,97.76810056954254,-0.11056884553655522,107.72686252438916,115.22952913803066,88.49691857506889,97.42213215520738,131.56890866476456,122.13193810403848,0.10230179,1.2377178370952606,0.2636926919221878,0.6513319268714922,5,,19,12,0.40764400362968445,"Trevor Hoffman",1035,116034
1982,"Salome Barojas","CHW",61,106.2,56,3.54374983102084,85.94217328615791,4.085342437326911,99.67680972404877,-0.5415926063060712,81.79852978749923,82.48737258682878,92.76366483744657,97.01305556274687,100.02763647761638,122.28536824670687,0.02242153,1.9397540092468262,1.2777330875396729,-0.19761466893872037,21,,31,16,0.405518501996994,"Salome Barojas",1000584,110601
2009,"James McDonald","LAD",41,49.2,48,2.7181211533157494,66.92044007186763,3.600439528440408,86.43550219531559,-0.8823183751246586,119.01784759971585,73.01002150110635,98.91912991347658,99.34353695155387,122.77493836082114,103.15674578256558,0.13084112,0.2848680317401886,0.4357837438583374,-0.12723028615998339,0,0,9,7,0.4034780263900757,"James McDonald",5523,457428
1990,"Scott Radinsky","CHW",62,52.1,46,4.815288847187992,122.61635799039901,3.477089134617514,90.71187917405909,1.3381997125704785,76.84389676826238,21.472708880200823,92.79536316277243,116.2650686323972,132.0470601132921,171.83805767652524,0.04219409,0.6290560364723206,-0.46439215540885925,1.131317976167753,4,,13,11,0.40336453914642334,"Scott Radinsky",1010641,120877
2021,"Joel Payamps","- - -",36,48,36,3.375000670552387,75.01534243911095,3.9617009464237745,93.03799496416,-0.5867002758713875,94.86455344145594,73.08212623585018,94.78951622916222,89.66326477158752,79.28419662363248,83.57621101639081,0.11167513,-0.05659276247024536,0.36559290438890457,-0.42858771213105623,0,0,7,7,0.4025488942861557,"Joel Payamps",14332,606303
2016,"Deolis Guerra","LAA",44,53.1,36,3.206249847114093,78.80136196385494,3.76531035333872,89.57523549439045,-0.5590605062246268,194.55414405355458,82.86425538354028,97.1163268530282,83.67340750744545,78.19240216931497,40.19055867675114,0.13181818,-0.29923200607299805,0.14614173769950867,-0.6618231243654302,0,4,7,6,0.4015481770038605,"Deolis Guerra",8410,500610
2018,"Ryan Yarbrough","TBR",32,118.2,106,3.7162926923355113,90.58060008067427,4.230656455427323,103.66954265338879,-0.5143637630918119,94.72471612276165,93.38355431624022,97.15799603884194,97.62191563087279,94.99651366530276,100.28693023236177,0.12673267,0.9063978791236877,-0.3297021687030792,1.2895371739867427,0,0,13,10,0.39648422598838806,"Ryan Yarbrough",16502,642232
2008,"Kyle McClellan","STL",68,75.2,59,4.044053814871253,96.74801201028868,3.9646175948557314,93.87355205910555,0.07943622001552164,112.04003668188153,81.31738370382331,103.28159975862248,99.75794586647466,100.74298109946807,89.91694540299443,0.10091743,-0.14820802211761475,0.08873403072357178,-0.1823924752189246,1,5,29,15,0.392673522233963,"Kyle McClellan",4845,449072
2023,"José Soriano","LAA",38,42,56,3.6428574737237724,83.34131961873648,3.969326138658594,90.46144674775549,-0.32646866493482163,89.54630170692744,70.0175786226574,87.64567388231397,102.68845077968128,130.5064801872915,145.74190335219234,0.17837838,0.32006198167800903,0.2559642493724823,-0.010574793532813098,0,1,14,6,0.38726648688316345,"Jose Soriano",22100,667755
1990,"Scott Ruskin","- - -",67,75.1,57,2.747788770130786,73.90439568238955,3.578210846264523,95.69452288437738,-0.8304220761337366,83.58563421223843,60.67738112574974,100.97391826814899,112.68047697151388,112.43017903363561,134.50898308846587,0.05654762,-0.1356460526585579,-0.46834781765937805,0.3637838103875934,2,,21,9,0.38641711324453354,"Scott Ruskin",1011309,121560
1994,"Dave Veres","HOU",32,41,28,2.4146348203244523,60.67108196908427,3.618776636674001,88.05351950432689,-1.2041418163495488,204.71075141007555,91.42416180266729,93.36313748087679,80.98908867611213,101.72135844492031,49.69028671363486,0.125,0.5021580457687378,0.7001514434814453,-0.18950419820382436,1,,11,6,0.382792204618454,"Dave Veres",1188,123707
2013,"Ryan Pressly","MIN",49,76.2,49,3.873913557488955,96.06857464788294,3.6739414154334082,92.61185929112419,0.1999721420555467,72.65721364368311,56.68116492897638,97.77245950748372,97.0095629550418,77.77777634102083,107.0475693799305,0.06984127,0.1949680745601654,0.7176438570022583,-0.3445737635118039,0,0,8,5,0.3799120783805847,"Ryan Pressly",7005,519151
2023,"Brennan Bernardino","BOS",49,41.2,44,3.456000843750206,76.31266865482618,3.759040482543976,87.16520960928283,-0.30303963879376994,101.13934972466767,70.57773007222902,106.15366066744907,105.35836665291973,106.57330960840929,105.37274862991943,0.15730337,0.7611780762672424,0.5566198825836182,0.33278909841796456,0,0,10,4,0.37894153594970703,"Brennan Bernardino",16835,657514
2019,"Nick Ramirez","DET",46,79.2,74,4.066945736520224,87.71357665308443,4.50689654626845,98.39810735277126,-0.4399508097482263,78.84401583087624,85.81505503990392,96.66203496146282,103.38929003440802,93.54980134235662,118.651755233245,0.11206897,-0.7474141120910645,-0.15140268206596375,-0.6871733755660411,0,1,10,12,0.37723806500434875,"Nick Ramirez",12575,598286
2023,"Chris Murphy","BOS",20,47.2,49,4.9090915638705654,108.39866506031858,3.6955998588187877,85.69235601174226,1.2134917050517777,106.00701895626305,77.11726645002915,106.10027688033945,108.25373855803457,99.64970040682053,94.00292982697397,0.1509434,-0.20233383774757385,-0.21666772663593292,-0.10136951632304209,1,0,4,3,0.37569236755371094,"Chris Murphy",26214,669684
2023,"Tristan Beck","SFG",30,73,60,3.328767471184662,78.0149155445181,3.898876043224145,92.59152299921654,-0.5701085720394832,122.75998829215429,80.36903530253919,94.0490155333532,86.41754942008751,90.1381406611618,73.42632051995037,0.13712375,0.6232142448425293,0.5885194540023804,0.3768836270367072,2,1,8,5,0.3729906976222992,"Tristan Beck",21584,663941
2023,"Ryan Walker","SFG",36,41,46,3.7317083586832442,87.4584707281572,3.5477233680212463,84.26200855689171,0.18398499066199792,149.01698581475605,89.43507014517267,104.93227953821614,98.91348411642016,118.750956724714,79.68954603248379,0.1954023,0.07599997520446777,0.15445931255817413,-0.07544536885908235,1,1,9,6,0.37163275480270386,"Ryan Walker",20423,676254
1994,"Hector Carrasco","CIN",45,56.1,41,2.236685986637637,53.27348563720143,4.071799854941602,93.94384549308204,-1.8351138683039654,69.94284003099068,49.904586090114364,78.47408178505215,92.26126056079761,105.58419490336826,150.9578348957662,0.0464135,0.3616099953651428,0.7162030339241028,-0.4583065054218346,6,,14,10,0.37155941128730774,"Hector Carrasco",1240,112031
1993,"Jerry Spradlin","CIN",37,49,24,3.4897956466833895,85.38957190539517,3.6210007330716967,86.53950981013023,-0.1312050863883072,141.81764179034667,84.65839068543269,92.8496202767231,79.69531074127778,80.97610250691666,57.09874955634815,0.07772021,-0.4874279499053955,0.6587712168693542,-1.5818010116345866,2,,3,7,0.36966046690940857,"Jerry Spradlin",1012353,122609
1984,"Bret Saberhagen","KCR",20,54.1,25,2.3190181335474804,57.981655542960745,3.522852510077689,89.06849246077063,-1.2038343765302084,119.18057692642215,75.40434100379879,71.98861339905912,66.00260977069541,91.09860079917344,76.43745806888633,0.05825243,1.1482000350952148,1.244343876838684,0.26455354694588373,1,,8,3,0.3679359555244446,"Bret Saberhagen",1011355,121604
2016,"Carlos Estévez","COL",63,55,59,5.236365089101643,108.6220180537809,4.219287953179813,95.83619604870873,1.0170771359218298,83.35480753255396,88.44410459812781,93.89335572695455,106.86278771165445,112.54422571934253,135.01828996145753,0.12601626,-1.7206580638885498,-0.2477816939353943,-1.0021142629932853,11,7,16,14,0.36716771125793457,"Carlos Estevez",14542,608032
1993,"Bill Wertz","CLE",34,59.2,53,3.620112349033863,83.8043292360495,3.9604149259330206,92.34841542801352,-0.34030257689915766,102.37752946029389,81.70728493641603,90.0956980815215,101.67536405689566,136.78476645690685,133.608190846347,0.08015267,0.42868006229400635,0.6848856210708618,-0.26452349534619307,0,,7,5,0.36315423250198364,"Bill Wertz",1013793,124103
1992,"Bob Ayrault","PHI",30,43.1,27,3.1153841582981756,89.32388665221522,2.7833182334899904,80.01897976584516,0.3320659248081852,83.71072431868204,0,81.37018014324232,87.88787528585065,98.50858054141845,117.67736319376742,0.05617978,-0.621616005897522,0.3772350251674652,-1.9953697643513044,0,,1,4,0.3599712550640106,"Bob Ayrault",1000389,110409
2024,"Tyler Ferguson","OAK",40,43.1,53,4.153846641405152,106.2305438486126,3.5910569091661495,89.9882078209175,0.5627897322390023,87.23756760178601,71.3701790898623,78.97258930872098,93.96466900213728,130.86439656123983,150.00922991130918,0.17318436,0.5780520439147949,0.3859095275402069,0.2814890354005214,2,2,12,6,0.3585371971130371,"Tyler Ferguson",19481,621053
1976,"Manny Sarmiento","CIN",22,43.2,20,2.0610684622182527,58.32361551033415,2.907342869293082,83.34260779290578,-0.8462744070748291,108.70998843108588,35.91969333515824,88.1293455615066,83.28517779269706,87.00282325405588,80.03204058725662,0.04519774,0.9006840586662292,0.8778668642044067,0.3209677466797567,0,,7,2,0.357117623090744,"Manny Sarmiento",1011450,121703
1991,"Rod Beck","SFG",31,52.1,38,3.78343930659012,106.60871611689399,3.199679752206546,85.79420744634018,0.5837595543835739,159.71451640957252,92.93661102200103,108.21548305078248,96.95535388244598,113.93434151526307,71.336252046731,0.11682243,-0.19385401904582977,-0.1207016184926033,-0.2793337992454412,1,,6,5,0.35591718554496765,"Rod Beck",1730,110763
2013,"Yoervis Medina","SEA",63,68,71,2.911765359264903,75.74628293503658,3.856678086746151,98.91533802804476,-0.9449127274812481,71.06320337626333,63.90524082961989,78.6773649181508,99.32902840155279,121.99312518216078,171.66849673132268,0.10652921,-0.015529954805970192,0.25451385974884033,-0.2635659605792939,1,3,22,13,0.34960922598838806,"Yoervis Medina",10498,500721
2021,"Josh Sborz","TEX",63,59,69,3.966102464210859,91.58693106870632,4.000542758135127,91.93429740257125,-0.034440293924268506,79.54788075480687,83.2393027100966,94.92994514209431,109.41957683252019,116.48401284207752,146.43258373396748,0.14396887,-0.5372881293296814,-0.24972029030323029,-0.30869664317085854,1,3,11,10,0.34843209385871887,"Josh Sborz",18323,622250
1977,"Warren Brusstar","PHI",46,71.1,46,2.6495328991993627,66.88129307054564,3.7754262736941366,94.9951692959234,-1.125893374494774,118.54897289512982,105.38085695535602,95.96405698421717,90.21079546861036,115.27392566365174,97.2373893305305,0.07719298,0.6850619912147522,0.7696290016174316,0.0385237024807249,3,,13,7,0.3462412357330322,"Warren Brusstar",1001599,111637
1992,"Mike Perez","STL",77,93,46,1.8387101299433875,53.05847542877117,3.417726991774551,97.64086916949016,-1.5790168618311635,75.765956507012,59.64363185680851,82.78942747132213,85.2456794740921,79.24042224759485,104.58577981533766,0.03713528,0.8342939615249634,1.4247980117797852,-0.7758829050540144,0,,20,12,0.34468352794647217,"Mike Perez",1010184,120412
2002,"Casey Fossum","BOS",31,40,32,3.1500006008149337,69.23718795113902,3.5620745849609596,84.08287826389348,-0.4120739841460259,151.2644238353104,82.06756983856907,95.94624471679094,88.59085625138907,121.33468464329395,80.2136220033549,0.12804878,0.31272387504577637,0.5577213764190674,-0.09927863802846942,1,0,8,5,0.34374141693115234,"Casey Fossum",188,407154
2004,"John Grabow","PIT",68,61.2,64,5.108108950741157,118.07437795528341,4.022242523580707,91.84540106039849,1.0858664271604495,114.8200995636437,104.99037118127733,121.72196560255848,127.5593837391328,129.5132485497336,112.79666753316455,0.12587413,-0.796314001083374,-0.7368475198745728,-0.03641921648677893,1,6,13,13,0.3407825231552124,"John Grabow",1848,346848
2022,"Joel Kuhnel","CIN",53,58,56,6.362069802392079,148.37785908489928,3.9572586989998255,93.3378802320358,2.4048111033922535,146.63308054594663,112.58787039089708,117.53270579466802,109.17828090974801,97.09683808913269,66.21755208704954,0.16470588,-1.156473994255066,-0.16558794677257538,-1.4535416757159059,1,2,7,10,0.33952796459198,"Joel Kuhnel",19995,669270
2000,"Kevin Walker","SDP",70,66.2,56,4.185001596451414,97.55654299297042,4.36416833114642,96.51523693481305,-0.17916673469500566,83.76937516914211,57.81616800848003,76.99305734653137,90.07756032188556,114.11531151151107,136.2255729512972,0.06271777,1.258944034576416,1.0509456396102905,0.008319748456631304,0,,22,13,0.3369484841823578,"Kevin Walker",1060,276526
2011,"Sam LeCure","CIN",39,57,54,3.315790805130328,85.69842249777156,3.4990706865147647,88.37332492726334,-0.18327988138443674,144.60189006936218,105.10041713515419,75.3484279737842,72.3958255203283,127.63392391858959,88.26573326656919,0.17117117,0.9824119806289673,1.3726468086242676,0.011359495848692225,0,0,10,5,0.33393585681915283,"Sam LeCure",4664,459967
2009,"Evan Meek","PIT",41,47,42,3.446808790394299,83.29126385165742,3.714105085983384,88.34573177589878,-0.26729629558908474,71.82111492744296,38.57621522712303,80.62008404343835,97.26092382961804,117.89542159034052,164.15147886510624,0.06666667,0.07724398374557495,0.6626788973808289,-0.5412529220365218,0,1,4,4,0.33328449726104736,"Evan Meek",5109,457425
2017,"Austin Pruitt","TBR",22,40,35,6.525001866818008,154.58765890425968,3.5826398158073776,84.37785957473234,2.9423620510106305,104.21792303148254,51.58347645092136,139.11915828537806,142.60330932777367,82.7600620517009,79.41058132691639,0.1122449,-0.903298020362854,-1.1898959875106812,-0.1786092832591646,1,1,5,4,0.3315102756023407,"Austin Pruitt",15290,643493
2007,"Brandon Morrow","SEA",60,63.1,66,4.121054203636367,93.95434028915355,4.186973923131177,95.97385020198472,-0.06591971949480957,65.9468092785384,42.367735271198484,88.7604511546183,118.55706866524984,134.42913214572377,203.84478414697784,0.05536332,1.1808381080627441,0.42100149393081665,0.4989330993981821,0,2,17,7,0.3297131061553955,"Brandon Morrow",9346,453344
2005,"Matt Guerrier","MIN",43,71.2,46,3.3906988776269524,78.25026795794628,3.9549152187556964,94.06134771623067,-0.564216341128744,93.90473170167857,70.36604571990492,97.28517336797574,97.34794120555247,94.44340704055737,100.57363597321805,0.07189543,-0.005644051358103752,0.8814071416854858,-0.8920651283544861,0,0,5,8,0.3287838101387024,"Matt Guerrier",2061,407825
1999,"Tom Davey","- - -",45,65,59,4.707691202558968,96.97150964522072,4.487699939118409,94.5404009605343,0.21999126344055941,87.95083984546821,58.96650896063591,91.09934286555325,105.59540776766126,125.97826537698229,143.23713422238612,0.06375839,0.17788807302713394,-0.019412532448768616,0.30935124796234825,1,,8,8,0.32784663140773773,"Tom Davey",1026,150470
2022,"Reiver Sanmartin","CIN",41,45.2,39,2.956205285016864,68.94539431826792,3.856956777148937,91.00819381453516,-0.900751492132073,71.48362676614899,71.49741923863671,97.9871714829697,102.71437792913667,91.23469895746433,127.6302032695108,0.1005291,1.4761097431182861,1.0508432388305664,0.6696061382996741,0,0,10,4,0.3232043385505676,"Reiver Sanmartin",19754,665665
1982,"Ben Hayes","CIN",26,45.2,38,1.9708033587163902,53.05892015500022,3.351629140402609,91.61054520691347,-1.3808257816862188,100.01412137728548,88.7207093094172,83.9440155504622,98.3360565088933,138.77462756055377,138.7550291060592,0.08121828,0.5127579569816589,-0.026794781908392906,0.5051051962210797,2,,7,4,0.32065969705581665,"Ben Hayes",1005523,115639
2016,"Nick Wittgren","MIA",48,51.2,42,3.135484256803975,79.37472112912214,3.6691410923103467,91.24567498174446,-0.5336568355063718,166.14449773716822,94.15016132782642,99.0063602467392,87.50549503909724,92.52860177106841,55.69164792238972,0.15023474,0.34722596406936646,0.18181975185871124,0.1784250160912394,0,2,11,8,0.319944828748703,"Nick Wittgren",15594,621295
1990,"Rich Rodriguez","SDP",32,47.2,22,2.8321684365798707,73.8678730968573,3.500606857005372,89.77879841318428,-0.6684384204255012,76.6201647053056,47.947850609363634,112.6225036219818,107.16462707610212,72.53939807327173,94.67403727218144,0.02985075,0.4195380210876465,0.15070512890815735,0.35713280664363667,1,,8,5,0.3189332187175751,"Rich Rodriguez",1276,121363
2010,"David Herndon","PHI",47,52.1,29,4.299363475178856,106.70988920749139,3.5555494790977,88.84622322269966,0.7438139960811561,76.56492493440348,36.84161685886724,124.82399919891327,119.09943462654478,65.31309355531532,85.30419772834442,0.05172414,-0.5900640487670898,-0.09287019819021225,-0.9078807973160465,0,1,4,6,0.31539228558540344,"David Herndon",9264,458589
1986,"Todd Worrell","STL",74,103.2,73,2.0836014906317404,56.443812423801354,3.7067027150001564,101.7187993976207,-1.623101224368416,100.27472660454538,99.5912696233224,89.408256575553,92.24402178217689,107.8623786840279,107.56685633714478,0.0744186,2.5994300842285156,0.8034507036209106,0.3136915402029561,36,,40,16,0.31433364748954773,"Todd Worrell",1014259,124581
1988,"Paul Gibson","DET",39,85,48,2.9647066806676565,76.50831877122556,3.792429557292181,95.82816186784605,-0.8277228766245246,84.87897565852016,74.9673711844639,91.79577051723592,95.3304968073684,93.18185829477554,109.78201824994538,0.04166667,0.7968239188194275,0.2968313992023468,1.6193687171587086,0,,7,3,0.3117639720439911,"Paul Gibson",1004671,114755
1988,"Sherman Corbett","CAL",34,45.2,28,4.138687744742858,106.27226475346187,3.6229148013736987,91.01957512670808,0.5157729433691589,71.04001224227821,46.51260816681565,101.93227643579374,113.95229177968251,95.9225007541471,135.02601268631153,0.0245098,0.3110640347003937,-0.3499174118041992,0.6455998483488794,1,,7,7,0.3105091154575348,"Sherman Corbett",1002611,112668
2016,"Jake Barrett","ARI",68,59.1,56,3.48876546552302,79.53716667390707,4.140942810214313,98.98029633461151,-0.6521773446912933,79.11642749388962,81.9847143383805,85.84167892078008,95.24828360143533,105.1124919272712,132.8579975688105,0.112,-0.5163939595222473,0.6487685441970825,-1.1002279409785651,4,5,15,13,0.30944502353668213,"Jake Barrett",13322,545332
1994,"Jeff Tabaka","- - -",39,41,32,5.2682951644101275,125.21091150186975,3.86267928419067,88.85404788157477,1.4056158802194574,60.65503743967343,22.856044836694615,79.07680130721079,103.87732932277136,107.3104440938828,176.91926478647184,0.02747253,-0.8455599993467331,-1.4436359703540802,0.07843470206632785,1,,1,5,0.3088696748018265,"Jeff Tabaka",1012802,123068
2008,"Cory Wade","LAD",55,71.1,51,2.2710281993137396,54.07616458211974,3.776878139093692,88.52653198142055,-1.5058499397799525,167.87015667263643,86.25721062678343,77.35395527807826,66.51416555023916,103.54950365858937,61.68428179159156,0.13090909,2.090928077697754,1.6076890230178833,0.982270440517202,0,1,15,4,0.3077486455440521,"Cory Wade",7570,460677
2017,"James Pazos","SEA",59,53.2,65,3.857144684948979,91.71453288470455,4.052050055941167,93.96599733156002,-0.19490537099218752,104.8382678105102,89.71041067289981,96.07416482808776,104.88967186529257,125.51942769225641,119.72672372113603,0.17083333,-0.994032084941864,-0.30038610100746155,-0.6475904119040934,0,3,14,15,0.30291932821273804,"James Pazos",13323,572021
2024,"Kyle Leahy","STL",31,47,32,4.021277248508738,98.9112058526789,3.6224808281932726,90.55327860174017,0.398796420315465,116.64751014794896,68.3075668917374,89.64783594613645,79.1910197383991,77.840372275883,66.73127511553837,0.11956522,0.5140083432197571,0.9256819486618042,-0.0927580765813888,1,0,7,6,0.30156710743904114,"Kyle Leahy",24763,681517
1999,"David Lee","COL",36,49,38,3.6734696737382597,66.17774697667384,4.664466467145987,91.77816163665419,-0.9909967934077271,73.07194328326763,64.91980136581634,91.67936792841331,101.82819616841243,105.38864627072036,144.22585957084618,0.04245283,0.2139260619878769,0.6957667469978333,-0.3859493959909072,0,,9,5,0.30123934149742126,"David Lee",1843,150049
2024,"Yuki Matsui","SDP",61,61,66,3.836066293447456,96.76192678030912,3.995344529950305,98.6052742914792,-0.15927823650284934,92.53288062938535,105.26084344503795,80.52859655676076,88.98171500200877,118.6362299297753,128.20980665709604,0.16064257,-0.699819803237915,0.6039326190948486,-1.3447278455103788,0,4,12,10,0.29680997133255005,"Yuki Matsui",33826,673513
2002,"Brandon Puffer","HOU",55,69,48,4.434783099053767,104.09434652730513,4.005552846767965,94.48642476167396,0.42923025228580247,65.11363039378338,38.607426477770304,99.12870618943408,111.13852642751687,88.61561988180581,136.0938041934072,0.03225806,-0.23510803282260895,0.22287669777870178,-0.6406364407549789,0,0,11,8,0.2961452603340149,"Brandon Puffer",572,407836
1980,"John Littlefield","STL",52,66,22,3.1363636363636362,85.62932178411052,3.4342304533178156,97.00065800740903,-0.2978668169541794,66.66565135614036,42.7354786384581,108.20098284337796,104.38216818709182,59.08213918080719,88.62456115321326,0.00714286,-0.051810044795274734,0.028020482510328293,-0.06369681271347892,9,,17,15,0.2954823672771454,"John Littlefield",1007665,117823
1975,"Tom Hausman","MIL",20,64,33,3.796875226311399,101.01373994003839,3.5404133887961544,93.53642376621386,0.25646183751524454,70.32781890742234,18.423278827562953,87.9373204771014,99.78069127599016,91.3407205437646,129.87851586231173,0,0.7153560519218445,0.19519487023353577,0.8096048033193413,0,,6,3,0.2943381667137146,"Tom Hausman",1005505,115618
2005,"Jorge De La Rosa","MIL",38,42.1,42,4.464568672462305,104.66677862734001,4.035779594203005,93.40712431568635,0.42878907825930046,55.42076988727911,20.81588280275834,109.2929105216327,147.64254219403142,119.38417254465479,215.41412150964422,0.01923077,-0.600972056388855,-0.7892786860466003,0.011755653519245124,0,2,6,6,0.2925036549568176,"Jorge De La Rosa",2047,407822
2013,"T.J. McFarland","BAL",37,72,54,4,97.58921178119499,3.9367432647281224,95.68874928599422,0.06325673527187758,80.07121507184601,84.49691058078595,104.65784397984174,108.56747172495078,85.71428422275761,107.0475693799305,0.08571429,0.15484803915023804,0.5542797446250916,-0.3401367320335349,0,0,7,8,0.29179060459136963,"T.J. McFarland",3237,519008
