Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
1990,"Bud Black","- - -",12,11,31,31,5,2,19,204.2,106,3.5618894610448453,89.61896624504256,3.8539016845294647,98.93600401623912,-0.2920122234846194,106.24503988813896,98.83037599863013,90.09160884918033,85.96338491825063,84.94101040187577,79.94821237984574,0.05418139,2.307954043149948,2.749150902032852,-0.38861095182044814,2.636311888694763,"Bud Black",1001007,111034
1974,"Larry Dierker","HOU",11,10,33,33,7,3,24,223.2,150,2.8971685371305025,82.9519176302527,3.4634655463931745,99.7916980505518,-0.566297009262672,125.26571185972945,109.98719776941597,91.81928837755619,89.30167926600598,123.49780023204065,98.58866916094567,0.07447974,1.74042809009552,1.8831757307052612,-0.22616576397310006,2.635345458984375,"Larry Dierker",1003288,113352
1993,"Willie Banks","MIN",11,12,30,30,0,0,12,169.1,138,3.826771423653945,86.69366223739519,4.021812225944669,93.32388415992988,-0.19504080229072374,109.36119255870544,92.12976775743047,103.20015863538974,106.64646603894674,126.09867443462342,115.30477156266146,0.08108108,0.01724998652935028,-0.1373702585697174,0.15338345825109867,2.635056734085083,"Willie Banks",1434,110536
2014,"Tyson Ross","SDP",13,14,31,31,2,1,22,195.2,195,2.8057923094139454,80.45686365230964,3.244688290344115,89.53934409705553,-0.43889598093016957,100.60180321278287,71.22251629547294,91.96432862304951,95.61180525614692,117.0437474756084,116.34358223342068,0.15166461,-0.12551404535770416,1.8009376525878906,-1.9318806868752925,2.6345696449279785,"Tyson Ross",7872,475115
2010,"Andy Pettitte","NYY",11,3,21,21,0,0,14,129,101,3.2790701553072856,77.11099506949638,3.8452843775421797,88.68436678706286,-0.566214222234894,116.67116670202606,91.856273662452,98.40444556902985,94.43795360585366,106.1938746564223,91.01980565324034,0.1119403,1.4343799352645874,1.3303941488265991,0.053733133655460286,2.633002281188965,"Andy Pettitte",840,120485
1991,"Randy Johnson","SEA",13,10,33,33,2,1,19,201.1,228,3.978476921699901,96.1700145648675,4.003081746697609,98.57248119408729,-0.02460482499770844,89.57818226706928,77.75353196320584,81.51274401394517,109.84506229669016,172.98310351292588,193.10852819261217,0.08548931,0.42097216844558716,-0.17208415269851685,0.5446225556796929,2.632211208343506,"Randy Johnson",60,116615
1975,"Al Fitzmorris","KCR",16,12,35,35,11,3,19,242,78,3.5702481589986097,91.84949664981409,3.8062966733102304,102.20760350913763,-0.23604851431162066,72.17855095062028,77.95635365486082,101.36826170752684,95.5437799496672,59.82923602931235,82.89060971445113,0.00197239,1.2961941957473755,0.5147501230239868,0.8237543756227077,2.631770610809326,"Al Fitzmorris",1004119,114201
2007,"Jeff Suppan","MIL",12,12,34,34,1,0,15,206.2,114,4.616128918650746,105.51091477501724,4.415411563361226,98.30166060704028,0.2007173552895205,83.73145941870177,74.96362859951603,110.48344246519888,107.41014364830184,72.40727481420556,86.4755903985366,0.05005441,-0.9811980128288269,-0.9477576017379761,-0.05981293147574296,2.630985975265503,"Jeff Suppan",633,122987
2013,"Kris Medlen","ATL",15,11,31,31,0,0,22,194,155,3.1082476671551316,84.39792405380278,3.42414306522949,93.3134784560892,-0.3158953980743586,133.84445069837264,88.96176146448829,102.0677691262384,94.9184546391138,97.31125280495083,72.70473350420436,0.13490099,0.9908839464187622,-0.19704440236091614,1.1865186742516318,2.629939317703247,"Kris Medlen",9417,450665
2018,"Vince Velasquez","PHI",8,12,30,30,0,0,11,145.2,160,4.881006694557777,121.3400003817444,3.7508205711787594,89.50071578136574,1.1301861233790174,106.45817265173558,90.37391514974328,101.30026158950474,103.3164537835882,114.19112871744639,107.26383934871136,0.1632,-1.1027717590332031,-0.4827086925506592,-0.6321434103275987,2.6289823055267334,"Vince Velasquez",11189,592826
