,Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP,rookie_of_the_year,_merge,ERA-_int_FIP-,IP_int_K/BB+,IP_int_K%+,IP_int_ERA-,IP_int_FIP-,K%+_int_BB%+,HR/9+_int_BB%+,K%+_int_ERA-,K%+_int_HR/9+,WHIP+_int_ERA-,WHIP+_int_FIP-,K-BB%_int_ERA-,K-BB%_int_FIP-,WHIP+_int_HR/9+,SD_int_MD,SD_int_SD_pct,ERA-_int_FIP-_int_WAR,ERA-_int_FIP-_int_WPA,ERA-_int_FIP-_int_IP,ERA-_int_FIP-_int_SD_int_MD,SD_int_MD_int_SD_pct
304,2009,Tony Sipp,CLE,46,40.0,48,2.9250027895000357,66.3689186450042,4.19708480835061,96.36656125263052,-1.272082018850574,94.73962960427076,101.10941664379511,72.08781678603673,92.63637067160104,162.35538131553037,171.3700800880918,0.13690476,0.259521871805191,-0.0600574910640716,0.3343497546953257,0,0.0,12,6,0.2610268294811249,448609,2000s,0.0065256707370281,0.8695652173913043,0.6666666666666666,relief,AL,AL,6,17,21,13,2,29,11,14,13,28,2,14,21,17,8,13,8,5,13.444444444444445,12,77,78.38888888888889,sippto01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0064880467951297,0.0,left_only,6395.744463874649,3789.5851841708304,6494.215252621215,2654.756745800168,3854.6624501052206,27822.854698775125,17327.12882790741,10775.35109410907,16415.65789379419,6148.1757486719425,8927.048488546227,9.086220878553824,13.19304094031668,9366.409398603952,72,8.0,1669.4608995766564,1659.8355748524366,255829.77855498597,460493.6013989748,48.0
305,2018,Jesse Biddle,ATL,60,63.2,67,3.109948140880028,75.60702223614405,3.882944780222022,96.44002164804056,-0.7729966393419936,83.40654413543449,77.53941480943988,89.08074224221801,98.19017926152596,112.35323097586192,134.70552764734333,0.13533835,1.1011500358581543,0.6802237629890442,0.1752203988422519,1,3.0,19,9,0.2579430043697357,592145,2010s,0.0040813766514198,1.0533333333333337,0.6785714285714286,relief,NL,NL,10,19,15,14,8,20,14,19,19,8,11,9,8,18,17,10,15,13,13.72222222222222,14,75,78.33333333333333,biddlje01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0174232600610467,0.0,left_only,7291.542861197616,5271.2935893594595,7100.7241976744735,4778.363805324304,6095.009368156164,15134.60126148732,10444.987785371826,8494.69323269462,8711.803781818167,7423.867066797163,9469.463013606546,10.232529637853045,13.05203340381009,7613.609039972722,171,12.892857142857144,1880.802472108012,8029.082683069024,460825.50882768934,1246853.8292647924,116.03571428571429
306,2006,Macay McBride,ATL,71,56.2,46,3.652942569957592,81.42194587076327,3.729100943172764,82.65372578673757,-0.0761583732151724,72.62465146277378,28.47281306016282,93.95806552098564,106.90131701969622,107.77973321482057,148.40653895910668,0.0562249,0.6397081017494202,0.8065117001533508,-0.0291623660215565,1,1.0,11,6,0.6226294040679932,434680,2000s,0.0110788150190034,0.7915492957746479,0.6470588235294118,relief,NL,NL,11,10,1,13,12,16,5,10,10,11,11,9,9,13,13,12,9,11,10.333333333333334,10,83,78.27777777777777,mcbrima01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0113827064368224,0.0,left_only,6729.827187024656,4081.505412207887,6057.221006672916,4575.913357936895,4645.139389214652,15995.217176347393,4225.551640688415,8775.635603782426,3068.792195499808,8704.11324789101,8835.792143187073,4.577940764389077,4.647197466986741,3043.7812153870127,66,7.11764705882353,4190.188290937741,4305.124974913183,378216.2879107857,444168.59434362734,42.70588235294118
307,2021,Lucas Gilbreath,COL,46,41.2,44,3.2400004943848413,67.00299873653388,4.202034279937768,93.77623665558116,-0.9620337855529272,79.73231556061326,87.96553522064414,83.39082070531919,96.51098203726188,106.03912655832768,132.993914853397,0.12921348,0.6988040208816528,0.8001642227172852,0.1841270606862376,1,0.0,12,4,0.2378783375024795,656458,2020s,0.0057737460558854,0.8956521739130435,0.75,relief,NL,NL,7,12,13,11,6,16,2,13,12,20,13,7,5,16,15,10,2,7,10.38888888888889,10,78,78.22222222222223,gilbrlu01,Rookie of the Year,2021.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0169612626427585,0.0,left_only,6283.289066150806,3284.9714010972666,4368.812014203101,2760.5235479451962,3863.580950209944,14102.55856862682,11698.880901167842,7104.939462810786,9327.788522032915,6466.525207504302,9050.436691388812,8.657690637183146,12.117153879571202,8489.640189577714,48,9.0,1494.6583571034607,4390.787663787909,258871.50952541325,301597.8751752387,36.0
308,2002,Carlos Silva,PHI,68,84.0,41,3.2142862981680547,79.75155834109722,3.533503145749896,85.61891223497459,-0.3192168475818415,96.0672691080033,42.284327243183895,107.29353605246652,95.6396230776528,67.04193644355907,69.78644610252452,0.05428572,-0.2910679578781128,0.3393811583518982,-0.6517307461156331,1,4.0,17,12,0.6511202454566956,400067,2000s,0.007751431493532,1.2352941176470589,0.5862068965517241,relief,NL,NL,10,8,4,11,19,2,19,5,8,1,21,15,10,10,13,3,10,20,10.5,10,80,77.94444444444444,silvaca01,Rookie of the Year,2002.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0034650947366442,0.0,left_only,6828.241674208859,8069.650605072277,5631.522661258961,6699.130900652167,7191.9886277378655,4678.61848422731,2950.8729241379624,5346.698905578633,2834.823179596188,7627.408979597975,8188.560494471605,4.329370765668468,4.647884296292405,4044.0571196302335,204,9.96551724137931,4446.00639494851,-1987.4823600101986,573572.3006335441,1392961.3015386073,119.58620689655172
309,2008,Steven Shell,WSN,39,50.0,41,2.16,50.3187075322389,4.112018280029297,94.52318846321764,-1.9520182800292964,101.21582975850136,87.90019884738605,74.58611130390975,77.6401658881394,115.03799904825584,113.65613110435952,0.10552764,0.4709459543228149,0.9658790826797484,-0.3959005172144608,2,1.0,7,6,0.2873778939247131,434579,2000s,0.0057475578784942,1.2820512820512822,0.5384615384615384,relief,NL,NL,4,9,8,5,4,9,6,8,6,10,7,6,6,9,7,13,10,12,7.722222222222222,7,65,77.77777777777777,shellst01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0094189190864562,0.0,left_only,4756.2846752953465,5060.7914879250675,5751.899952412792,2515.9353766119452,4726.1594231608815,13074.773901811752,9990.396524297781,5788.563429203163,10111.862991347096,3906.7528000797984,7338.7960325600825,5.310014453727396,9.974809003798585,6824.586020111493,42,3.769230769230769,1366.8510728927645,2239.9530254379465,237814.23376476733,199763.95636240454,22.615384615384613
310,2004,Shawn Camp,KCR,42,66.2,51,3.9150010454180646,80.38137361823543,4.414269754600623,95.52392718821092,-0.4992687091825583,165.25336177923688,117.2211730518442,105.42957995872074,95.33956175178736,108.52973690920336,65.67474838451633,0.12237762,0.5529540181159973,-0.6583859920501709,1.5520444373802542,2,1.0,8,6,0.2043642997741699,425861,2000s,0.0030870740147155,1.5761904761904764,0.5714285714285714,relief,AL,AL,10,14,16,12,19,2,9,14,14,7,14,9,21,3,8,18,16,1,11.5,11,76,77.33333333333333,campsh01,Rookie of the Year,2004.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0083527797298489,0.0,left_only,7678.344480796699,10939.772549785483,7184.668583389263,5321.246933527185,6323.683979859563,7127.663163749687,7698.471045517715,8723.769331187472,12721.98307150485,7663.524933769248,9107.209354933675,9.836881195730442,11.689990862346544,11175.815266793252,48,4.571428571428571,1569.1794932428795,4245.771433135325,508306.4046287415,368560.53507824155,27.428571428571427
311,2023,Tristan Beck,SFG,30,73.0,60,3.328767471184662,78.1320946238629,3.898876043224145,92.66986468088264,-0.5701085720394832,122.75998829215428,80.36903530253919,94.0490155333532,86.41754942008751,90.1381406611618,73.42632051995037,0.13712375,0.6232142448425293,0.5885194540023804,0.3768836270367072,2,1.0,8,5,0.37030690908432,663941,2020s,0.0050726973847167,2.433333333333333,0.6153846153846154,relief,NL,NL,9,15,15,5,12,5,9,14,15,2,18,9,8,8,14,14,14,4,10.555555555555555,9,73,77.22222222222223,becktr01,Rookie of the Year,2023.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.008537181436199,0.0,left_only,7240.490636027293,8961.479145327263,6580.084268264812,5703.642907541992,6764.900121704432,6618.512007258837,5901.202546003448,7042.681735356958,7244.3154089021555,6751.984148452626,8008.302610812998,10.71376581017892,12.70723935703518,6945.295080101938,40,4.923076923076923,2681.203707681229,4512.376904021154,528555.8164299923,289619.6254410917,24.615384615384617
312,2006,Manny Delcarmen,BOS,50,53.1,45,5.062501931191227,107.2023760304572,3.015497729778271,68.70263780161704,2.0470042014129564,131.05671730436217,29.965756460755937,113.13006820614986,112.696727109181,112.40124657737542,85.76534259663087,0.11522634,-0.1364341229200363,0.0444144234061241,-0.180382094961165,0,4.0,12,8,1.044653058052063,434668,2000s,0.0196733155942008,1.062,0.6,relief,AL,AL,16,4,2,16,16,6,10,8,5,13,10,16,14,8,9,10,11,12,10.333333333333334,10,78,77.22222222222223,delcama01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0025693808459517,0.0,left_only,7365.086011893254,6959.111688861632,5968.506193258635,5692.446167217277,3648.110067265865,9640.131420996986,2570.023369023938,12049.68070187994,3368.1883808230086,12081.356916960242,7742.562424009739,12.352537429293312,7.916353502225978,3377.0426784779893,96,7.199999999999999,7693.959625140761,-1004.8490502632841,391086.0672315318,707048.2571417524,57.599999999999994
313,1999,Pete Munro,TOR,29,47.1,33,4.563381507599927,92.35640569037427,3.640896492821704,76.71729040193513,0.9224850147782232,122.98210659276062,48.58510578403269,110.44439911318068,102.35848324811256,102.93039676501468,83.69542306988163,0.08333333,-0.0942519828677177,0.3900592029094696,-0.5419210444694704,0,0.0,4,5,0.6858882904052734,133729,1990s,0.0145623840850376,1.6241379310344828,0.4444444444444444,relief,AL,AL,10,2,2,11,13,5,3,6,4,14,10,10,8,5,6,14,10,9,7.888888888888889,8,76,77.16666666666667,munrope01,Rookie of the Year,1999.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0020011036702275,0.0,left_only,7085.3331958273775,5792.457220519025,4848.021687632191,4349.986708016629,3613.3843779311446,8614.803103998678,4066.350983489569,9506.281481500884,5000.884215220694,9453.461604714063,7852.665484447064,7.6963668330098365,6.393107277770293,4973.097736502687,20,1.7777777777777777,4859.747072637772,-667.8067029851935,333719.1935234695,141706.66391654755,8.88888888888889
314,1995,Jim Dougherty,HOU,56,67.2,49,4.921181341240541,124.6856247632934,4.2412277681264605,106.0807346466355,0.6799535731140809,98.19881242881831,97.43670351886958,110.82427873245264,108.44429236655364,97.45911568298756,99.24673678373613,0.08163265,-0.6139920353889465,-0.3472616970539093,-0.2924422788992136,0,0.0,7,9,-0.04671236500144,113494,1990s,-0.000695124479188,1.2,0.4375,relief,NL,AL,11,9,9,8,13,4,10,9,9,4,10,11,11,6,6,10,11,9,8.88888888888889,9,86,77.05555555555556,doughji01,Rookie of the Year,1995.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0091367862409069,0.0,left_only,13226.742674764893,6598.960195216591,6549.252573896764,8378.873984093318,7128.625368253906,9672.499201365155,9670.274867212185,12151.75072781139,9496.09496001447,13521.44434573699,11503.850202478538,10.178417966333264,8.65965148315167,10566.454363633498,63,3.0625,-617.8524316037405,-8121.114656444735,888837.1077442009,833284.7885101882,27.5625
315,2018,Shane Carle,ATL,53,63.0,43,2.857142857142857,69.46098576123282,3.5413839567275276,87.8775383196366,-0.6842410995846704,61.45988022168824,26.11997506576343,89.46637316101548,94.32900487730906,74.05614343274988,120.49509284509055,0.06177606,1.413804054260254,0.669177234172821,0.4423958615520009,1,1.0,18,11,0.5802518725395203,641438,2010s,0.0092103471831669,1.1886792452830188,0.6206896551724138,relief,NL,NL,7,13,2,12,10,14,23,12,14,9,23,5,9,22,23,12,17,8,13.055555555555555,12,71,76.83333333333333,carlesh01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0224413341946072,0.0,left_only,6104.060437952469,3871.972453966359,4665.537036263242,4376.042102957667,5536.284914137106,8923.40187867854,3147.328820660615,5144.012724514055,1934.344619930027,6552.1856646540255,8289.400740758914,4.291026024045064,5.42872807988617,2463.8712553735895,198,11.172413793103448,3541.8924992163243,8629.945394626822,384555.8075910056,1208603.966714589,122.89655172413794
316,1988,Steve Rosenberg,CHW,33,46.0,28,4.30434818303881,107.98365314806088,4.203682597598426,109.43611638664908,0.1006655854403835,85.99580428714158,115.43886527626202,113.07080571791968,116.35870198313884,96.39502572578655,112.0927018035211,0.04433498,-0.5350440144538879,-0.3276985883712768,-0.6210385987527287,1,0.0,5,6,-0.10732351988554,121465,1980s,-0.0023331199975117,1.393939393939394,0.4545454545454545,relief,AL,AL,8,8,8,8,8,3,3,8,8,7,6,7,7,4,6,8,8,7,6.777777777777778,8,93,76.83333333333333,rosenst01,Rookie of the Year,1988.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0116313916185627,0.0,left_only,11817.311633766736,3955.8069972085127,4434.171183386182,4967.248044810801,5034.061353785857,10805.178874023337,12939.854301948884,10409.08702317174,11127.732388060886,12564.83771570585,12733.844452826197,4.787453102646216,4.85184803127976,13432.316521952287,30,2.2727272727272725,-1268.2754801201875,-6322.781856583188,543596.3351532698,354519.34901300207,13.636363636363635
317,2019,Ranger Suárez,PHI,37,48.2,42,3.1438372592859447,70.81810348775883,3.892092021828506,85.43895795139163,-0.7482547625425613,129.31609525586416,81.53898460235327,109.84630810637294,99.57132634303728,88.35045443796233,68.32131121913646,0.14634146,1.306007981300354,0.2571553289890289,1.3042709497492726,0,1.0,10,4,0.4138469994068146,624133,2010s,0.0085860373320915,1.3027027027027027,0.7142857142857143,relief,NL,NL,3,10,14,13,25,3,2,12,11,17,21,3,15,7,12,15,4,1,10.444444444444445,10,70,76.66666666666667,suarera01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0270956012717915,0.0,left_only,6050.6249660879275,6233.0357913326525,4258.491903909784,3413.4325881099758,4118.157773257077,6036.2188940081605,5570.850343509754,6256.811625578138,7204.006344027924,7051.452493374622,8507.270364587057,10.36362465882972,12.50326184748526,8118.944845520809,40,7.142857142857143,2504.032986751448,7902.164497566017,291640.12336543814,242024.9986435171,28.571428571428573
318,2022,Zach Jackson,OAK,54,48.0,67,3.000000715255908,80.18859992705524,2.779097588856996,72.50146702078989,0.2209031263989116,73.34054752490955,17.415236235407967,70.1778566108983,101.4533495403318,149.2919617688805,203.55992132277305,0.16831683,0.568497896194458,0.6713104248046875,-0.3309013591092967,3,3.0,20,9,0.8998019099235535,667427,2020s,0.0187458731234073,0.8888888888888888,0.6896551724137931,relief,AL,AL,18,7,2,21,4,30,20,8,5,19,4,13,14,22,14,8,9,22,13.333333333333334,10,64,76.61111111111111,jacksza02,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0118437061707178,0.0,left_only,5813.7911330547095,3520.346281195659,7166.014164906264,3849.0527964986513,3480.0704169979144,30389.859991795754,3545.0441178971523,11971.513394609983,2599.9547822525487,8135.40205754936,7355.516675847035,13.497090941860169,12.203217099288898,1766.8340491182967,180,13.793103448275863,5231.260365419247,3305.1280280555966,279061.97438662604,1046482.4039498477,124.13793103448276
319,2019,Trey Wingenter,SDP,50,49.2,70,5.255035036980172,124.76581756764966,3.5764256851549163,81.60748073692123,1.6786093518252558,99.47391941621936,66.58103402480084,74.35750087200631,89.94412735564418,143.06353239615538,143.82013770337346,0.20853081,0.1700140386819839,0.1894676238298416,-0.0455143737257764,1,3.0,18,9,0.6489740014076233,622259,2010s,0.0131905284838947,0.984,0.6666666666666666,relief,NL,NL,23,8,4,8,3,18,16,9,8,15,5,12,17,11,5,8,7,9,10.333333333333334,9,68,76.55555555555556,wingetr01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0034555698919102,0.0,left_only,10181.824053778199,4894.116835277993,7038.725793890845,6138.4782243283635,4015.088052256525,20575.416929546096,9575.69348187985,17849.43858352226,9525.317918176619,11221.95258493575,7340.113640574923,26.017516997694216,17.017674060129583,5988.573003797165,162,12.0,6607.739097808825,1731.0530285322006,500945.7434458874,1649455.496712068,108.0
320,2000,Aaron Fultz,SFG,58,69.1,62,4.673076751669489,105.21355619547508,4.187052438703516,92.89040388764276,0.4860243129659736,125.86776016806049,88.94791358873647,95.84849996200845,94.5774165817854,121.2713718414234,96.34823927653412,0.11371238,0.3559140264987945,0.1508356928825378,0.2274442743045659,1,0.0,10,10,0.4163975715637207,150269,2000s,0.0060260140602564,1.1913793103448276,0.5,relief,NL,NL,4,3,3,4,4,1,4,3,3,1,3,3,4,2,2,4,5,2,3.0555555555555554,3,76,76.55555555555556,fultzaa01,Rookie of the Year,2000.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0051507095007061,0.0,left_only,9773.329729452878,8697.46222761298,8379.851794242357,7270.256733107327,6418.726908636114,11684.283151571004,8569.974861596062,12759.392296139955,10786.835503338458,9950.826334350535,8785.334424931887,11.964083883251217,10.562788905225112,8412.463877562579,100,5.0,4069.590765435694,3478.465136309948,675337.0843051939,977332.9729452878,50.0
321,2006,Matt Capps,PIT,85,80.2,56,3.7933892668960465,85.97437574178764,4.250053808453211,95.39822150949831,-0.4566645415571648,235.7669844251789,120.00935806533354,98.77961268808824,82.16380896146981,99.30491596348452,42.1199408776488,0.1337386,-0.148558035492897,0.5557346940040588,-0.7018322063272012,1,9.0,19,16,0.4829207956790924,448165,2000s,0.0060214563052255,0.943529411764706,0.5428571428571428,relief,NL,NL,14,14,16,5,14,2,17,12,14,3,13,17,11,3,7,7,13,15,10.944444444444445,12,75,76.5,cappsma01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0018523445822056,0.0,left_only,8201.802541155896,18908.512150899347,7964.254260271458,6895.144934491369,7650.937365061765,4182.717189241851,5054.787066476434,8537.678158051263,11917.51921750967,7063.982184029864,7838.2812473704,11.498092647580641,12.758424587170193,9860.425969668691,304,10.314285714285713,3960.8210091778074,-1218.4436730147704,657784.5638007028,2493347.972511392,165.0285714285714
322,2010,Ryan Webb,SDP,54,59.0,44,2.8983054595307767,78.1626404857411,2.8236051052885776,73.41609824454804,0.0747003542421991,103.93931736045464,16.33936167412519,109.00011255394182,104.38423341884688,90.8703907835886,87.42638986109998,0.09881423,0.4746959805488586,0.5679446458816528,-0.0635742911469219,0,2.0,10,9,0.7202367782592773,444436,2010s,0.0122074030213436,1.0925925925925926,0.5263157894736842,relief,NL,NL,8,8,2,12,21,7,16,8,8,5,16,5,7,11,11,13,12,14,10.22222222222222,8,76,76.5,webbry01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0080456945855738,0.0,left_only,5738.396092954456,6132.419724266823,5361.353056231727,4611.595788658725,4331.549796428334,7944.470211476523,1428.491403803584,7102.669685616437,1484.7641804821465,8158.94730909701,7663.483135859897,7.7235811343653324,7.254555217639366,1705.5717429068445,90,5.263157894736842,4133.003914365142,2723.993560122755,338565.36948431295,516455.6483659011,47.368421052631575
323,2017,John Brebbia,STL,50,51.2,51,2.4387103376281174,58.2504126740486,4.125381891685342,97.60394467808102,-1.686671554057225,186.48494905196253,113.12818126982972,76.11559840190606,68.75022367085494,112.40278534065672,60.27445017519626,0.19138756,0.0136100873351097,0.85009765625,-0.8306088496273041,0,1.0,7,6,0.1067870333790779,605154,2010s,0.0020856842456851,1.024,0.5384615384615384,relief,NL,NL,2,10,15,1,3,3,9,16,15,10,13,11,2,3,5,14,13,22,9.27777777777778,5,66,76.44444444444444,brebbjo01,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0002658220182638,0.0,left_only,5685.470056113229,9548.029391460483,5755.022609441625,2982.421128911288,4997.321967517749,6775.016084568694,6818.738925358923,6547.508631805754,12715.922675251573,4004.7289002604443,6710.293027775821,11.148404350679238,18.680180818312913,7777.587765777816,42,3.769230769230769,607.1344806579112,77.37974400485209,291096.0668729973,238789.7423567556,22.615384615384613
324,2001,Bob File,TOR,60,74.1,38,3.269058519649661,71.24255233698548,4.528957558435739,101.57627749132448,-1.2598990387860778,65.80694192467655,65.70852285115133,82.4930140673812,83.18965528620483,76.8617988094333,116.79892572647763,0.03010034,0.6389099955558777,1.3324053287506104,-0.6741297158844056,0,0.0,15,9,0.1401509791612625,400105,2000s,0.001891376236994,1.235,0.625,relief,AL,AL,5,8,3,3,6,5,11,7,8,1,11,5,1,8,10,3,5,10,6.111111111111111,6,74,76.38888888888889,filebo01,Rookie of the Year,2001.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.008622267146503,0.0,left_only,7236.553265371845,4876.294396618532,5695.459291779007,5279.073128170624,7526.802162107143,8977.375530346466,7674.684880088183,5475.8307243959,5050.475263450244,5926.643370623228,8450.095509759169,2.144425047811058,3.057480488423214,5466.269365352991,135,9.375,1014.2100258944956,4623.506214618597,536228.5969640537,976934.690825199,84.375
325,2005,Chad Orvella,TBR,37,50.0,43,3.6000010986331477,83.87570225015175,3.780031398010325,87.32156431522158,-0.1800302993771771,91.59705399769052,67.23866256972833,91.67149169116595,102.81308367427152,122.7950938870994,134.06008546236845,0.09090909,-0.0632921233773231,0.0036234124563634,-0.065670932672274,1,1.0,14,9,0.5138317942619324,435378,2000s,0.0102766358852386,1.351351351351351,0.6086956521739131,relief,AL,AL,10,6,8,12,7,17,13,8,5,15,7,12,11,13,10,10,9,13,10.333333333333334,7,78,76.27777777777777,orvelch01,Rookie of the Year,2005.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0012658424675464,0.0,left_only,7324.157528521001,4579.852699884526,6139.75469435497,4193.785112507588,4366.078215761079,16461.920780864104,9014.020850473134,10299.524732653777,8256.577883092787,8623.519593683135,8977.799298509159,7.625063764672247,7.938323949273267,6913.014240927588,126,8.521739130434783,3763.385004336986,-463.56148193010097,366207.87642605003,922843.8485936461,76.69565217391305
326,1982,Paul Boris,MIN,23,49.2,30,3.986577385336723,93.1695256765266,4.870955029013334,118.32727842139204,-0.8843776436766113,106.09207810986756,157.47031670706158,91.418830778914,95.37157364816306,111.16027993341932,104.77717035393025,0.05116279,-0.7480800151824951,-0.3911567330360412,-1.416452633113198,0,0.0,1,5,-0.2628606557846069,111237,1980s,-0.0053426962557846,2.139130434782609,0.1666666666666666,relief,AL,AL,11,11,12,8,8,6,4,11,11,10,7,12,12,7,9,12,13,12,9.77777777777778,11,90,76.22222222222223,borispa01,Rookie of the Year,1982.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0152048783573677,0.0,left_only,11024.496405115398,5219.730243005484,5469.085772724231,4583.94066328511,5821.702098332488,11647.05958717445,16499.294199303138,10356.750555466597,17504.444486361164,8885.724279823276,11285.058748552487,4.766812876587738,6.053953697145213,15018.191907227087,5,0.1666666666666666,-2897.9063547436745,-8247.20543811809,542405.2231316776,55122.48202557699,0.833333333333333
327,2007,Justin Hampson,SDP,39,53.1,34,2.699999485015967,66.88149280320836,3.2771051335334795,75.44821507049502,-0.5771056485175121,106.13329726053104,16.13800069815472,91.66033745260944,85.6518045003799,90.62075234858898,85.38390218427824,0.08219178,0.2486839294433593,0.7903415560722351,-0.4569762356620004,0,0.0,6,4,0.7108988165855408,430618,2000s,0.0133879249827785,1.3615384615384616,0.6,relief,NL,NL,7,6,2,8,11,5,2,7,7,10,15,9,6,9,9,18,10,16,8.722222222222221,7,69,76.0,hampsju01,Rookie of the Year,2007.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0046833131721913,0.0,left_only,5046.089253252229,5635.678084534198,4811.961949710075,3551.407267850364,4006.300220243286,7737.553454397625,1377.9254730610567,6060.851196023481,1462.437764668835,5728.520546273968,6462.275767120656,5.497108942552885,6.201223094466812,1382.2488808253424,24,3.5999999999999996,3587.258878522025,1254.881303820671,267947.33934769337,121106.1420780535,14.399999999999999
328,2019,Brett Martin,TEX,49,60.2,59,4.153845805589797,82.42598223233287,3.609613838145131,75.94866893451415,0.5442319674446656,137.51088911550775,71.7125726583535,106.34858835970628,101.52129041645073,97.2145215056392,70.6958769811386,0.16104869,0.332241952419281,0.6789200305938721,-0.236973064594507,0,1.0,9,7,0.8474358320236206,656685,2010s,0.0140770071764721,1.2285714285714286,0.5625,relief,AL,AL,8,4,9,15,20,4,8,7,7,7,16,11,5,5,11,17,13,17,10.22222222222222,8,67,75.88888888888889,martibr01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0055189693092903,0.0,left_only,6260.143636165594,8278.155524753567,5852.31419463948,4962.044130386439,4572.109869857752,6872.665853142921,5069.783214655922,8013.002422348558,6971.503436920219,8367.992080069873,7710.40687564368,13.274596460480485,12.231433639147198,7280.352915359529,63,5.0625,5305.070030901364,2079.8823441047944,376860.6468971688,394389.04907843244,35.4375
329,2005,Chris Ray,BAL,41,40.2,43,2.655739116592563,61.20327770389167,3.9052775382741816,87.88182214433783,-1.2495384216816188,117.04068008910696,103.33813185130856,83.85707901577626,93.90424288095704,155.2581645548548,132.65315761539088,0.14367816,-0.773276150226593,-0.0154089629650115,-0.751759004764006,0,4.0,10,8,0.487925261259079,444884,2000s,0.0121374443099273,0.9804878048780488,0.5555555555555556,relief,AL,AL,3,8,19,6,4,16,11,9,4,22,1,19,12,5,3,13,13,20,10.444444444444445,9,76,75.88888888888889,raych01,Rookie of the Year,2005.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0192357251300147,0.0,left_only,5378.655565823925,4705.0353395821,6241.378215105164,2460.371763696445,3532.849250202381,20595.48577377145,13708.129492151678,9502.30856104729,16044.088679761746,5747.247454616906,8252.475971462969,8.79357432646418,12.626698503145715,9703.889032229643,80,5.555555555555555,2624.381922177238,-4159.186069335162,216221.95374612178,430292.44526591396,44.44444444444444
330,1977,Don Collins,ATL,34,50.1,20,3.933776424494429,92.55089030664176,4.903606811397644,115.82789324256323,-0.9698303869032155,45.81602814215083,106.67696734117992,102.05601609905293,111.8673978470022,65.22348350751128,142.35953430193933,-0.03196347,-0.590857982635498,0.3035822212696075,-0.8867120689680364,2,0.0,6,6,-0.2506349086761474,112504,1970s,-0.005002692787947,1.473529411764706,0.5,relief,NL,NL,10,12,9,12,11,11,3,12,12,10,10,11,9,12,12,10,8,10,10.22222222222222,12,93,75.83333333333333,collido01,Rookie of the Year,1977.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0117935725076945,0.0,left_only,10719.974641941883,2295.3830099217566,3267.696523726315,4636.799604362753,5802.977451452418,9285.184737679527,15186.483391433565,6036.491467520734,6957.843420008768,10353.427267027353,12957.365015145919,-2.958247605789635,-3.7022613908218727,11933.674746667433,36,3.0,-2686.7998653937198,-6333.982590841476,537070.7295612884,385919.08710990776,18.0
