,Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,QS_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP,rookie_of_the_year,_merge,ERA-_int_FIP-,IP_int_K/BB+,IP_int_K%+,IP_int_ERA-,IP_int_FIP-,K%+_int_BB%+,HR/9+_int_BB%+,K%+_int_ERA-,WHIP+_int_ERA-,WHIP+_int_FIP-,K-BB%_int_ERA-,K-BB%_int_FIP-,WHIP+_int_HR/9+,ERA-_int_FIP-_int_WAR,ERA-_int_FIP-_int_WPA
68,2007,Yovani Gallardo,MIL,9,4,17,17,0,0,12,101.0,93,3.7425739747170943,85.54405880869409,3.5267338318680346,78.23660170836763,0.2158401428490601,132.71121539090717,68.17374017559914,93.53095658429534,92.57745612291008,126.53728664362389,95.34784558474666,0.13519814,1.543933987617493,0.497252494096756,1.229115388569288,2.341231346130371,451596,2000s,0.0231805083775284,starter,NL,NL,0.6923076923076923,1.0,0.9230769230769232,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.7692307692307693,0.9230769230769232,0.0769230769230769,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.9230769230769232,0.8461538461538461,1.0,0.5,0.7283653846153847,4,31,0.660451680672269,gallayo01,Rookie of the Year,2007.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0152864751249256,0.0,left_only,6692.676457532977,13403.832754481624,12780.265951006013,8639.949939678103,7901.89677254513,12065.057667609077,6500.219251197666,10824.513090134742,7919.4513509375165,7242.945561861996,11.565397638986056,10.577443030892125,6311.351439841201,15669.103911884975,10333.050650912606
69,1976,Pat Zachry,CIN,12,7,28,28,6,1,20,182.0,124,3.0164835164835164,85.35971901646387,3.0940722025357763,88.66826205092589,-0.0775886860522598,109.29760998982026,68.94476739921983,92.69421525807483,96.16502818783412,126.29219373726664,115.54890440584968,0.06613757,1.4037721157073977,1.5305033922195437,-0.0645253978978659,3.1107547283172607,124732,1970s,0.0170920589467981,starter,NL,NL,0.6875,0.8125,0.6875,0.6875,0.8125,0.6875,0.8125,0.8125,0.8125,0.9375,0.8125,0.8125,0.8125,0.9375,0.3125,0.8125,0.765625,2,20,0.6540178571428572,zachrpa01,Rookie of the Year,1976.0,NL,11.0,24.0,11.0,0.0,0.4583333333333333,1,0.0077130336027879,1.0,both,7568.69793434522,19892.165018147287,22985.17926018253,15535.468860996425,16137.623693268511,14592.924621352471,7966.4923374959935,10780.2661713859,8208.619785323848,8526.785919493552,5.645484391631711,5.8643033881714555,6630.0755003496415,23544.36288646948,10624.727112446
70,2013,Gerrit Cole,PIT,10,7,19,19,0,0,14,117.1,100,3.221591258221459,89.79814575154812,2.9114907246975843,79.15264434991991,0.3101005335238747,141.86278184565225,60.56654862587225,100.79958751993546,91.10444297852146,108.16079821157874,76.24325011577479,0.15351812,0.9469959139823914,1.4040415287017822,-0.4398008312566449,2.3554227352142334,543037,2010s,0.0201146262614366,starter,NL,NL,0.5,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.4166666666666667,0.9166666666666666,0.75,0.9166666666666666,0.25,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.75,0.1666666666666666,0.6666666666666666,0.6979166666666665,4,40,0.6500477099236641,colege01,Rookie of the Year,2013.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0080870701450246,0.0,left_only,7107.760693954559,16612.13175412588,12665.62947057587,10515.362867506285,9268.774653375622,8246.530790767243,4617.790515531614,9712.639122407132,8181.010049198875,7211.157573776468,13.785642515263655,12.151365153628328,5517.881675691626,16741.781135002668,6731.020334739615
71,2008,Hiroki Kuroda,LAD,9,10,31,31,2,2,18,183.1,116,3.730909194416648,88.83784873265084,3.5902001109225696,84.11978968448867,0.1407090834940785,136.36511321881483,62.329233639180345,96.67105946449374,87.4432195626012,83.46546323485646,61.20734169580224,0.09536083,0.5406479835510254,1.2729482650756836,-0.7553749851116365,3.270697832107544,493133,2000s,0.0178629045991673,starter,NL,NL,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.9090909090909092,0.6363636363636364,0.9090909090909092,0.8181818181818182,0.9090909090909092,0.6363636363636364,0.4545454545454545,0.7272727272727273,0.9090909090909092,1.0,0.7272727272727273,0.1818181818181818,0.7272727272727273,0.7443181818181817,2,34,0.6486280487804879,kurodhi01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0029527470428783,0.0,left_only,7473.021151413007,24968.452230364994,15282.526318302216,16266.21010294837,15402.333491229874,5108.699128014278,3815.006700990803,7414.892197258808,7768.26751219834,7355.705238940578,8.471650990560033,8.021732963738277,5450.268862279516,24441.994079220345,4040.2738165456044
72,2013,Julio Teheran,ATL,14,8,30,30,0,0,18,185.2,170,3.1992820424314896,86.86977093140102,3.694173980370848,100.7315085204212,-0.4948919379393581,150.05929811718028,120.29426197150836,97.86771493946478,91.61422848946134,111.41680122202216,74.24851346054453,0.16149871,1.059593915939331,0.4416626393795013,0.618023809233142,2.591777801513672,527054,2010s,0.0139944805697282,starter,NL,NL,0.5833333333333334,0.6666666666666666,0.0833333333333333,0.75,0.5833333333333334,1.0,0.8333333333333334,0.75,0.9166666666666666,0.8333333333333334,0.75,0.5833333333333334,1.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.7447916666666667,3,41,0.6483778625954199,teherju01,Rookie of the Year,2013.0,NL,7.0,150.0,0.0,0.0,0.0466666666666666,1,0.0057213494381173,0.0,both,8750.52307074346,27790.982011301785,20634.391586318503,16088.281576495468,18655.475377982006,8272.531865264127,8931.670129217808,9678.752000066506,7958.50704293654,9228.43943767799,14.029355943416762,16.26800868240203,11020.666002228887,22679.41144638615,9272.001007046523
73,2019,Chris Paddack,SDP,9,7,26,26,0,0,10,140.2,153,3.3270140977104115,78.99045982355112,3.9533459418658774,90.30762005839333,-0.6263318441554659,182.35357207620032,108.13892468913068,81.72832658761865,74.28028592554229,116.1599602665859,63.70040041617078,0.21478873,1.2417659759521484,1.4866615533828735,-0.1483871927549873,2.4035394191741943,663978,2010s,0.0171436477829828,starter,NL,NL,0.9090909090909092,0.8181818181818182,0.2727272727272727,1.0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.3636363636363636,1.0,0.8181818181818182,0.8181818181818182,1.0,1.0,0.3636363636363636,0.4545454545454545,0.7670454545454546,2,25,0.6454207920792078,paddach01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0088571039654218,0.0,left_only,7133.440433983037,25565.97080508328,16285.626429375341,11074.462467261867,12661.128332186743,7399.43598130801,6888.49280327176,9175.528674543048,5867.433941083438,6708.075839192694,16.96626054761657,19.39705902166483,8032.590245589311,17145.505277409302,8858.063622401463
74,1999,Kris Benson,PIT,11,14,31,31,2,0,16,196.2,139,4.072881250597905,88.54940160208781,4.135548992436428,89.9084006109605,-0.0626677418385233,93.3902991359668,64.69972753231839,93.50483578763884,94.0832028462262,97.29300187016086,104.17890885134724,0.06666667,0.830068051815033,0.5925295948982239,0.2102967844114053,3.4225151538848877,150249,1990s,0.0174440119973745,starter,NL,NL,0.625,0.625,0.875,0.625,0.625,0.5,0.75,0.625,0.875,0.25,0.5,0.625,0.25,0.375,0.625,0.9375,0.60546875,4,36,0.64425,bensokr01,Rookie of the Year,1999.0,NL,5.0,160.0,0.0,0.0,0.03125,1,0.0042307240153671,0.0,both,7961.335073101339,18323.176690476685,19088.886966925562,17373.392594329627,17640.02819987045,10135.878773705446,6740.3470172964,8615.237095673556,8331.011312841174,8458.870292260764,5.903293735303859,5.993893673758702,6087.157589518677,27247.789932844582,6608.449893975921
75,2015,Lance McCullers Jr.,HOU,6,7,22,22,1,0,12,125.2,129,3.2228117363079636,83.08016503245278,3.2609147074837717,80.95449523536628,-0.038102971175808,113.3528787265256,67.59355627906513,89.68410347948674,91.94473164304254,123.48502174166552,108.93858991600592,0.16538462,0.4008080661296844,0.6960274577140808,-0.3055405694036184,2.52551007270813,621121,2010s,0.0201718056925569,starter,AL,AL,1.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.9285714285714286,0.5714285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.2857142857142857,0.6428571428571429,0.8080357142857143,2,34,0.6407520325203252,mcculla02,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0032013423812275,0.0,left_only,6725.712824273143,14191.780416561005,15460.324722056523,10401.636662063089,10135.502803467858,13452.284144284376,7363.546708449543,10259.155985333591,7638.783478768558,7443.339339713719,13.740181523429492,13.388628431792863,6214.871392877536,16985.85548384407,2695.719950440536
76,1987,Joe Magrane,STL,9,7,26,26,4,2,18,167.1,98,3.3884463181346365,83.48844914684155,3.4626105997498495,86.96914718626215,-0.074164281615213,93.71629732455337,39.85800310325302,94.1536724903153,92.74641177540796,88.48806772886604,94.42121660760498,0.05508475,1.29243004322052,1.3458895683288574,-0.1600279339782666,3.0690996646881104,118146,1980s,0.0183668441932262,starter,NL,NL,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.4285714285714285,1.0,0.875,1,22,0.6404733009708737,magrajo01,Rookie of the Year,1987.0,NL,10.0,120.0,0.0,0.0,0.0833333333333333,1,0.0077344706356703,0.0,both,7260.919222204425,15659.993282932866,14786.356117493515,13950.919852437222,14532.544494824404,8355.15101021568,3763.4411445588444,7387.731542683703,7743.254083063173,8066.076336693132,4.59894034914148,4.790673730468454,3696.686768359793,22284.484750195053,9384.23014417437
77,2005,Scott Kazmir,TBR,10,9,32,32,0,0,18,186.0,174,3.774193548387097,87.9341771365439,3.761966649947628,86.90777433335825,0.0122268984394686,85.24916515708877,54.22471133073948,92.8726207444581,107.39305001963396,133.63837480583763,156.7620855422584,0.09046455,1.2694261074066162,0.4609090387821197,0.774183455846031,3.629668712615967,431148,2000s,0.0195143479172901,starter,AL,AL,0.8181818181818182,0.9090909090909092,1.0,0.2727272727272727,0.9090909090909092,0.0909090909090909,1.0,0.9090909090909092,0.8181818181818182,1.0,0.9090909090909092,0.6363636363636364,0.5454545454545454,0.9090909090909092,1.0,0.8636363636363636,0.7869318181818181,1,37,0.6396780303030303,kazmisc01,Rookie of the Year,2005.0,AL,1.0,140.0,0.0,0.0,0.0071428571428571,1,0.0068248715451968,0.0,both,7642.1636227723075,15856.34471921851,24856.7377138858,16355.756947397163,16164.846026004634,20949.43034304111,8500.378836133652,11751.380522416372,9443.519483660211,9333.290956077402,7.954925764277732,7.862072696568804,5823.357136242317,27738.522198268533,9701.162019820295
78,2006,Cole Hamels,PHI,9,8,23,23,0,0,11,132.1,145,4.080604220327058,88.5862061519136,3.9779819728757775,85.28505886943765,0.1026222474512805,152.6170211730464,115.82763731998816,88.36694696313307,88.85999608925577,151.60461558041368,99.33663468767564,0.17383513,0.9551319479942322,0.4656037092208862,0.6896053687460151,2.579822063446045,430935,2000s,0.0195293116082213,starter,NL,NL,0.6842105263157895,0.9473684210526316,0.3684210526315789,0.8421052631578947,0.7368421052631579,0.631578947368421,0.8947368421052632,0.8947368421052632,0.6842105263157895,1.0,0.6842105263157895,0.5789473684210527,0.8947368421052632,1.0,0.8421052631578947,0.4736842105263157,0.7598684210526316,2,31,0.6392543859649122,hamelco01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0072303705374279,0.0,left_only,7555.079806686091,20160.70849695943,20026.969718172648,11702.237832667786,11266.156276652713,15059.892314877052,11505.92769519225,13430.077729388138,7871.769932221048,7578.429997610177,15.399394662624701,14.825539295626347,10292.443399281883,19490.761576384455,7216.098093011973
79,1999,Joe Mays,MIN,6,9,20,20,2,1,10,118.2,82,3.7162926923355113,74.36615597591482,4.178798080071607,88.51493665802337,-0.4625053877360954,113.70861440025386,77.51780003294641,88.96621592097927,86.76030521405153,104.35270827132786,91.77203203852945,0.078,1.18859601020813,1.3047252893447876,-0.1030424431255119,2.173105001449585,150222,1990s,0.01838498309179,starter,AL,AL,0.875,0.75,0.625,1.0,0.875,0.875,0.625,0.75,0.25,0.625,0.75,0.75,0.75,0.5,0.25,0.375,0.6640625,3,37,0.639,maysjo01,Rookie of the Year,1999.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0100558038088674,0.0,left_only,6582.515585708787,13440.358222110008,12334.490117670954,8790.079636353132,10462.465512978362,9576.660086783617,7113.966028179877,7760.309779814704,6452.030390066132,7679.582920452546,5.800560166121356,6.904165059325823,6725.467990380244,14304.497541423609,7823.951762306297
80,2012,Jarrod Parker,OAK,13,8,29,29,0,0,20,181.1,140,3.474264510981363,87.26267270295112,3.4308491349839016,84.54769400042207,0.0434153759974611,90.62560245005368,50.16403253034547,96.43138917885518,96.58510024536442,95.90643322407098,105.82708346266156,0.10252996,1.7924319505691528,1.7518144845962524,0.1164526334562032,3.6858456134796143,519105,2010s,0.0203525434206494,starter,AL,AL,0.8181818181818182,0.7272727272727273,1.0,0.7272727272727273,0.8181818181818182,0.3636363636363636,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.5454545454545454,1.0,1.0,0.3636363636363636,0.3636363636363636,0.6363636363636364,1.0,0.7159090909090908,3,31,0.6389802631578947,parkeja02,Rookie of the Year,2012.0,AL,1.0,140.0,0.0,0.0,0.0071428571428571,1,0.0098974707375436,0.0,both,7377.857749348095,16412.29660370472,17368.655056879255,15803.270026504448,15311.587383476437,10149.498113409938,5308.71325741254,8369.051692539544,8428.273990692958,8166.047500545161,8.947038341726671,8.668671683955514,4845.098110655139,27193.644622311258,13224.307956685747
81,2011,Vance Worley,PHI,11,3,21,21,1,0,12,125.0,111,3.024,78.62682023313008,3.2413862857818607,82.95056043083557,-0.2173862857818607,115.99501208084546,71.88865645375375,92.43656722638178,92.31268445112812,111.36446236520791,96.00797088332862,0.13384321,1.3038599491119385,0.6520107388496399,0.6466860725094288,2.33102035522461,474699,2010s,0.0186481628417968,starter,NL,NL,0.9166666666666666,1.0,0.9166666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2916666666666667,0.75,0.8333333333333334,0.75,0.6666666666666666,0.75,0.8333333333333334,0.4166666666666667,0.7265624999999999,2,40,0.6371660305343512,worleva01,Rookie of the Year,2011.0,NL,40.0,160.0,0.0,0.0,0.25,1,0.0104308795928955,0.0,both,6522.138803232701,14499.376510105682,13920.55779565099,9828.352529141259,10368.820053854446,10691.876060196428,6901.884035653605,8756.233562748383,7258.252845576512,7657.388910095958,10.523666012095077,11.102369279362014,6636.234858830925,15203.238309935703,8503.95556808399
82,2007,Tim Lincecum,SFG,7,5,24,24,0,0,16,146.1,150,3.9977222346250576,89.85341900896857,3.629126794316169,81.9550000564189,0.3685954403088884,115.2578793433749,70.580793456371,84.5626222717661,91.21236362907725,141.67579087486618,122.92069717351345,0.13754045,0.8778600692749023,1.2103915214538574,-0.3473604570074219,3.013601779937744,453311,2000s,0.0206269800132631,starter,NL,NL,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.9230769230769232,0.0769230769230769,0.9230769230769232,0.8461538461538461,0.6153846153846154,1.0,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.9230769230769232,0.4615384615384615,0.8461538461538461,0.7403846153846154,3,38,0.6355042016806723,linceti01,Rookie of the Year,2007.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0060086247041403,0.0,left_only,7363.93695994945,16839.176172067073,20698.83304681795,13127.584517210307,11973.6255082428,17414.886986947444,8675.840338716878,12730.054200906357,8195.742727961882,7475.309266367127,12.358479684532092,11.272127587509882,6437.840997971307,22191.973529853003,6464.506209797239
83,2007,Daisuke Matsuzaka,BOS,15,12,32,32,1,0,18,204.2,201,4.397394027526208,94.50263804671144,4.226575800197473,97.70250512645426,0.170818227328735,125.52375629721796,109.2544303840293,92.25518082555878,93.79418882036686,135.37296040003957,107.84648481430116,0.13844394,1.689911961555481,1.2515283823013306,0.3172054314269186,2.8668344020843506,493137,2000s,0.0140393457496785,starter,AL,AL,0.4615384615384615,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.3846153846153846,0.8461538461538461,0.6153846153846154,1.0,0.8461538461538461,0.9230769230769232,0.8461538461538461,0.8461538461538461,1.0,0.7692307692307693,0.9615384615384616,0.7620192307692308,2,39,0.6355042016806722,matsuda01,Rookie of the Year,2007.0,AL,12.0,140.0,0.0,0.0,0.0857142857142857,1,0.0082757686657956,0.0,both,9233.144478222275,25631.951035891907,27643.15851368808,19297.438689138475,19950.85154682196,14599.497918049861,11782.706267306341,12793.101877996742,8863.798276976038,9163.92721405351,13.083317551580635,13.526319757576523,10247.43067290127,26469.89622958278,15603.201296517764
84,2012,Mike Fiers,MIL,9,10,22,22,0,0,12,126.2,133,3.765790002933904,92.8241708408444,3.126031046838312,77.30012024895989,0.6397589560955921,147.92769799912782,88.0939381709679,100.55094156037951,96.9407585268142,123.60273694997042,83.55618392439155,0.18097015,0.7225201725959778,0.1992431282997131,0.5223955355419653,2.722034454345703,571666,2010s,0.0215692112071767,starter,NL,NL,0.6363636363636364,0.9090909090909092,0.4545454545454545,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.1818181818181818,0.9090909090909092,0.6363636363636364,0.4545454545454545,0.8181818181818182,1.0,1.0,0.2727272727272727,0.6647727272727273,4,33,0.6354166666666666,fiersmi01,Rookie of the Year,2012.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0057251994658952,0.0,left_only,7175.319568007269,18668.47548748993,15598.665403086268,11714.410360114563,9755.275175418737,10327.773022149915,7360.793300437371,11473.321571040005,8998.445530934045,7493.532291148121,16.798404120693238,13.989014356472307,8539.8931879079,19531.467085056713,5184.313132707908
85,2016,Jon Gray,COL,10,10,29,29,1,1,16,168.0,185,4.60714327559183,95.56957766356712,3.6048937578049953,82.01253092407318,1.002249517786835,124.03846682023094,86.86472937792774,95.47240467350149,95.0869865844429,121.92648322187983,98.29732400609886,0.17696629,0.2947378754615783,1.3942382335662842,-1.0919047252074938,3.5533251762390137,592351,2010s,0.0211507450966607,starter,NL,NL,0.2727272727272727,0.9090909090909092,0.6363636363636364,0.3636363636363636,0.7272727272727273,0.2727272727272727,1.0,1.0,0.9090909090909092,1.0,0.2727272727272727,0.6363636363636364,0.5454545454545454,0.8181818181818182,0.0909090909090909,1.0,0.6534090909090909,4,37,0.6340725806451614,grayjo02,Rookie of the Year,2016.0,NL,1.0,150.0,0.0,0.0,0.0066666666666666,1,0.0017543921158427,0.0,both,7837.902943533911,20838.462425798796,20483.64918127581,16055.689047479276,13778.105195244294,11985.047026185299,8538.570448364258,11652.462507519058,9087.42314917648,7798.324427733554,16.91259359598834,14.513453331143502,8259.705357020279,27850.617858176916,2310.1268616512357
86,2004,Zack Greinke,KCR,8,11,24,24,0,0,13,145.0,100,3.97241337507436,81.560142631796,4.7044416297205185,101.65225139914976,-0.7320282546461581,199.4007381871816,140.1264075764078,95.5573770039637,82.31100862337838,101.60563284723663,50.95549204933106,0.12353923,1.751736044883728,1.8840975761413576,0.0814878216830943,1.8394173383712769,425844,2000s,0.0126856368163536,starter,AL,AL,1.0,1.0,0.25,1.0,1.0,1.0,0.75,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.5,0.84375,1,34,0.6312499999999999,greinza01,Rookie of the Year,2004.0,AL,16.0,140.0,0.0,0.0,0.1142857142857142,1,0.0120809382405774,0.0,both,8290.772122957838,28913.10703714133,14732.816762849312,11826.220681610419,14739.576452876716,5177.365016714617,7140.210047160971,8286.969907214516,6713.297603489731,8367.099341501244,10.075877219422251,12.558040865617384,11533.945942384735,15250.189991453888,14523.244367702433
87,2009,Randy Wells,CHC,12,10,27,27,0,0,18,165.1,104,3.0483869092149485,69.85722887718187,3.8833740335101297,90.43506483760204,-0.8349871242951812,112.1182622208358,76.7635463633965,101.16291469441892,92.60142511400726,82.02686776661305,73.1610233470818,0.08357349,1.9186400175094604,2.000438690185547,0.154079290414216,3.138145923614502,448694,2000s,0.0190075464785857,starter,NL,NL,1.0,0.8333333333333334,0.8888888888888888,0.7777777777777778,0.5,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.7222222222222222,0.4444444444444444,0.9444444444444444,1.0,0.8333333333333334,0.6111111111111112,0.4444444444444444,1.0,0.795138888888889,2,29,0.6309659090909091,wellsra01,Rookie of the Year,2009.0,NL,3.0,160.0,0.0,0.0,0.01875,1,0.0116210782405176,0.0,both,6317.543022883148,18510.72509265999,13542.635868267815,11533.428487622727,14930.829204688096,6001.169587761168,5616.099607697247,5730.16967565062,6468.878948542422,8374.415884239595,5.83821241899487,7.557973986854686,7108.413790055685,19825.37188451999,12121.090856041294
88,2006,Josh Johnson,MIA,11,5,24,24,0,0,14,145.1,123,3.034403457333384,69.18695454063496,3.917389927740384,88.10251067442391,-0.8829864704070003,105.32447607217024,72.16156932868847,90.47092189082672,92.19008498360544,117.83286564449348,111.8760498510362,0.10509031,1.6451359987258911,1.3514002561569214,0.2126369323933896,2.562412738800049,435178,2000s,0.0176596329345282,starter,NL,NL,0.8947368421052632,0.8421052631578947,0.8947368421052632,0.5789473684210527,0.631578947368421,0.4210526315789473,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.7894736842105263,0.7894736842105263,0.5789473684210527,0.631578947368421,0.631578947368421,0.7368421052631579,0.7138157894736842,4,33,0.6277412280701754,johnsjo09,Rookie of the Year,2006.0,NL,11.0,160.0,2.0,0.0,0.06875,1,0.0113379462351887,0.0,both,6095.544400947173,15282.581478071901,17097.548805016002,10039.027103846132,12783.674298858909,13182.675550933804,8073.151327545356,8152.497118738317,6378.351218857983,8122.177946344146,7.270878500631236,9.258720158553519,6652.581208962127,15619.30062290835,10027.99952583024
89,2009,Brett Anderson,OAK,11,11,30,30,1,1,13,175.1,150,4.055132844576362,93.8950557777241,3.6902396184301423,85.28719747451389,0.3648932261462199,164.4785236020778,92.26705492212312,100.03452499178316,91.44411661692862,115.96812942991544,70.50654670321398,0.14285714,-0.0107719767838716,0.8076266646385193,-0.8191218737802252,3.6892240047454834,474463,2000s,0.0210692404611392,starter,AL,AL,0.6111111111111112,0.9444444444444444,0.7222222222222222,0.8888888888888888,0.6111111111111112,0.9444444444444444,1.0,1.0,0.8333333333333334,0.9444444444444444,0.4444444444444444,0.7222222222222222,1.0,1.0,0.1111111111111111,0.6944444444444444,0.7795138888888888,3,30,0.6275568181818182,anderbr04,Rookie of the Year,2009.0,AL,4.0,160.0,0.0,0.0,0.025,1,-6.151899933678813e-05,0.0,both,8008.046163995251,28800.18948272382,20306.019463178192,16441.024266679487,14933.788277787382,8176.512333734697,6505.431417034683,10888.833981260237,8586.15043029122,7799.012431790468,13.41357912854614,12.183885109824276,8437.279330199186,29543.476139321265,-86.26248736272888
90,2011,Brandon Beachy,ATL,7,3,25,25,0,0,14,141.2,169,3.6847061469371942,97.77508794230911,3.187739238616258,84.53431644159294,0.4969669083209367,157.40882073134284,112.76652802477764,93.17574852995976,92.24076845326506,150.04604717372456,95.32251109190256,0.20812183,0.8094080090522766,0.6013469099998474,0.1992168845495844,2.4235873222351074,545404,2010s,0.0171642161631381,starter,NL,NL,0.4166666666666667,0.9166666666666666,0.25,0.5833333333333334,0.5833333333333334,0.75,0.9166666666666666,0.75,0.5833333333333334,1.0,0.75,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7135416666666665,3,42,0.627385496183206,beachbr01,Rookie of the Year,2011.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0057323513388971,0.0,left_only,8265.350224219736,22226.125487265606,21186.501860929908,13805.842417454045,11936.245481552922,14302.765996013493,10749.188618437207,14670.765457806781,9018.849247384163,7797.510309244011,20.34913023096431,17.59343663562341,10401.67120081214,20031.798017252055,6690.040669105484
91,1986,Bruce Ruffin,PHI,9,4,21,21,6,0,16,146.1,70,2.4601370162980576,64.07085517050669,3.2698724220491195,87.03845950897339,-0.809735405751062,89.59790327911512,47.03551422900358,100.29909260593776,93.64870651781534,74.12460265508157,82.73028118355546,0.04333333,2.212251901626587,1.3436235189437866,0.8629631689195021,2.653736114501953,121545,1980s,0.0181638337748251,starter,NL,NL,1.0,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.3333333333333333,1.0,1.0,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.8263888888888888,1,28,0.6264334862385322,ruffibr01,Rookie of the Year,1986.0,NL,1.0,120.0,0.0,0.0,0.0083333333333333,1,0.015142039025507,0.0,both,5576.628533463445,13090.253669078718,10829.604447907417,9360.751940411026,12716.318934261011,6132.34922027422,3891.26131777859,4749.226681285088,6000.1527122082325,8151.039150318603,2.776403510485773,3.7716662885939822,4404.815067946484,14798.900536414007,12336.907077819591
92,2021,Luis Garcia,HOU,11,7,28,28,0,0,9,149.1,160,3.5558036925385235,82.91632117500205,3.6186948520340487,85.80256672803472,-0.0628911594955252,120.46292499515216,84.56644643709656,94.95938991416072,91.60747864645226,113.98640192505968,94.62364195168406,0.18226601,1.8541184663772583,1.1937850713729858,0.7755317206919459,3.014716625213623,677651,2020s,0.0202194273991524,starter,AL,AL,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7142857142857143,1.0,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.7678571428571429,2,35,0.6258761682242989,garcilu05,Rookie of the Year,2021.0,AL,63.0,150.0,2.0,0.0,0.42,1,0.0124354021889822,0.0,both,7114.433180461272,17961.02211677719,16995.372527026397,12362.823487192805,12793.162699149976,10785.808483117598,8001.985148790093,9451.333111601121,7595.755121481378,7860.156799349236,15.112827024446137,15.638891485277645,7746.918936192672,21447.99998810803,13191.001937700334
93,2018,Shane Bieber,CLE,11,4,19,19,0,0,8,110.0,117,4.254545454545455,96.82835343371237,2.9604315757751465,70.20063958182739,1.2941138787703084,209.10927903897073,73.87675633191482,111.92039072623128,99.07766617614766,114.36629471816713,54.69211633514518,0.20734341,0.6189539432525635,0.3296184241771698,0.3106535892187969,2.880204439163208,669456,2010s,0.0261836767196655,starter,AL,AL,0.5833333333333334,1.0,0.75,0.6666666666666666,0.25,1.0,0.9166666666666666,1.0,0.1666666666666666,0.75,0.5833333333333334,0.5833333333333334,1.0,0.9166666666666666,0.5,0.5,0.6979166666666666,3,32,0.621292372881356,biebesh01,Rookie of the Year,2018.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0056268540295687,0.0,left_only,6797.412340701841,23002.02069428678,12580.292418998384,10651.11887770836,7722.070354001013,6254.934695545496,4040.4761517682587,11073.900005874799,9593.527277891395,6955.315533840352,20.07672098563113,14.555639995077065,7319.536602030059,19577.937198512212,4207.285172191042
