Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,mean_rookie_rank,rookie_rank,rk_rel_tc,rk_st_tc,mlb_rank,mean_mlb_rank,mlb_rel_tc,mlb_st_tc,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,rookie_of_the_year,rk_bat_tc,mlb_bat_tc
2003,Chris Spurling,DET,66,77.0,38,4.67532513857013,106.62909148864452,4.538015643676526,103.09989690552064,0.1373094948936044,89.42582235828591,94.5568883821704,98.57465091417764,93.75286135356066,74.28043093246956,83.06373840908643,0.04907976,-1.2685719728469849,-0.6458223462104797,-0.6859031799117155,0.0763692930340766,400050,2000s,0.000991809000442553,relief,AL,AL,0.3,0.45,0.4,0.5,0.4,0.85,0.5,0.45,0.85,0.2,0.1,0.1,0.45,0.35,0.3,0.38749999999999996,9,0,0,0.2222222222222222,0.3142361111111111,0,0,spurlch01,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018,Taylor Williams,MIL,56,53.0,57,4.245284241092391,105.02292134654968,3.952884634112393,97.34346714945342,0.2923996069799983,87.98767971755652,93.14484356050582,104.31779110574406,113.58315692697552,107.73461197784644,122.44283194447286,0.13559322,-0.0684940740466117,0.2212140262126922,-0.296461285522474,0.2417737245559692,592865,2010s,0.0045617683878484755,relief,NL,NL,0.19230769230769232,0.2692307692307692,0.19230769230769232,0.23076923076923078,0.2692307692307692,0.46153846153846156,0.23076923076923078,0.34615384615384615,0.2692307692307692,0.5384615384615384,0.23076923076923078,0.34615384615384615,0.46153846153846156,0.4230769230769231,0.34615384615384615,0.3108974358974359,7,0,0,0.1987179487179487,0.3141025641025641,0,0,willita01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2017,Austin Pruitt,TBR,22,40.0,35,6.525001866818008,154.58765890425968,3.5826398158073776,84.37785957473234,2.9423620510106305,104.21792303148254,51.58347645092136,139.11915828537806,142.60330932777367,82.7600620517009,79.41058132691639,0.1122449,-0.903298020362854,-1.1898959875106812,-0.1786092832591646,0.3315102756023407,643493,2010s,0.008287756890058517,relief,AL,AL,0.045454545454545456,0.8181818181818182,1.0,0.045454545454545456,0.045454545454545456,0.7954545454545454,0.7272727272727273,0.7727272727272727,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.5454545454545454,0.3181818181818182,0.5909090909090909,0.4318181818181819,10,0,0,0.17419354838709677,0.3137992831541217,0,0,pruitau01,Rookie of the Year,2017.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1999,J.D. Smart,WSN,29,52.0,21,5.019232242065501,109.5266400581697,4.306931370391044,93.36801982147868,0.712300871674457,68.88670813639055,61.174441398529034,103.74734523757228,97.28620091341634,55.36821457632547,80.37575308611777,0.01793722,-0.6906960010528564,0.264932781457901,-1.9913808959676735,0.2402772456407547,150412,1990s,0.004620716262322206,relief,NL,NL,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.2,0.2,0.06666666666666667,0.3611111111111112,8,0,0,0.16551724137931034,0.31283524904214555,0,0,smartj.01,Rookie of the Year,1999.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011,Tony Watson,PIT,43,41.0,37,3.951219512195122,106.42042614122067,4.659532627245275,124.13083298628015,-0.7083131150501529,79.26325826024299,146.11515539380844,89.44871858876135,100.6478145768236,111.5778045255755,140.76862557015372,0.09770115,0.478983998298645,-0.2290805429220199,0.6854769503701927,-0.3024251461029053,453265,2010s,-0.007376223075680617,relief,NL,NL,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.2692307692307692,0.38461538461538464,0.34615384615384615,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.4230769230769231,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.9230769230769231,0.2905982905982907,6,0,0,0.17006802721088435,0.31273620559334847,0,0,watsoto01,Rookie of the Year,2011.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2004,Neal Cotts,CHW,55,63.0,57,5.285714925822295,111.43571286104866,5.033396614513969,105.30802207338594,0.2523183113083256,101.90065308558448,136.447906392253,89.21056942567085,95.28349872224464,128.96361015869437,126.55817147313157,0.10408922,-0.7183220386505127,0.2166247814893722,-1.1212052985742127,-0.0497384220361709,425840,2000s,-0.0007894987624789032,relief,AL,AL,0.13043478260869565,0.34782608695652173,0.17391304347826086,0.5652173913043478,0.5652173913043478,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.6739130434782609,0.6521739130434783,0.21739130434782608,0.4782608695652174,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.3611111111111111,6,0,0,0.19333333333333333,0.3122222222222222,0,0,cottsne01,Rookie of the Year,2004.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2019,Touki Toussaint,ATL,23,40.1,43,4.2396703571191106,94.52562658799086,4.850373473192578,110.56996025404555,-0.6107031160734673,63.549623954310384,81.98821045591215,99.434077412419,118.26663006555424,100.77759553027322,158.5809427655148,0.09782609,0.4191299676895141,0.0120840976014733,0.5129135711358423,-0.1028478369116783,657053,2010s,-0.0025647839628847456,relief,NL,NL,0.4,0.24,0.44,0.16,0.36,0.16,0.24,0.2,0.04,0.52,0.64,0.28,0.16,0.24,0.88,0.35222222222222227,8,0,0,0.19161676646706588,0.31187624750498993,0,0,toussto01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2015,Bo Schultz,TOR,31,43.0,31,3.558140166196631,87.7023335432054,4.854524287899024,119.22320895685723,-1.2963841217023933,83.66522000164004,138.27862252715698,80.88062448974011,82.95644278627877,89.1956152775257,106.61015410849816,0.0982659,-0.2121100425720214,0.3433915376663208,-0.6534899058361117,-0.314746081829071,544759,2010s,-0.007319676321606302,relief,AL,AL,0.3684210526315789,0.10526315789473684,0.21052631578947367,0.631578947368421,0.631578947368421,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.3157894736842105,0.3201754385964912,6,0,0,0.13043478260869565,0.3117954911433173,0,0,schulbo02,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2004,Geoff Geary,PHI,33,44.2,30,5.440299746453526,123.03776351963224,5.310463934928449,117.58224724829054,0.1298358115250772,94.18836295273532,144.94940214917278,111.38543690907336,109.86561332236006,86.81434971963057,92.17099203353293,0.07,0.424761950969696,-0.2015408724546432,1.049650450957575,-0.1806610971689224,407783,2000s,-0.004087355139568379,relief,NL,NL,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.7391304347826086,0.2608695652173913,0.21739130434782608,0.21739130434782608,0.08695652173913043,0.5652173913043478,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.9565217391304348,0.33454106280193235,4,0,0,0.18333333333333332,0.3116666666666667,0,0,gearyge01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,Keiichi Yabu,OAK,40,58.0,44,4.4999997040321285,106.0435872917485,4.606237958302545,106.57590861299528,-0.1062382542704165,82.91253904133316,86.94651417386451,107.30936839996136,113.95534603758064,105.5083001495008,127.25252093178894,0.06870229,-0.041960060596466,-0.9848837852478028,0.8945872395053327,-0.0347357653081417,435158,2000s,-0.000598892505312788,relief,AL,AL,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.5681818181818182,0.5,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.9090909090909091,0.3661616161616161,6,0,0,0.19148936170212766,0.3116627265563436,0,0,yabuke01,Rookie of the Year,2005.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2002,Corey Thurman,TOR,42,65.0,52,3.876923987033313,84.11687630828976,5.438998128902414,122.0430606723065,-1.5620741418691009,62.88026918234277,126.25780530897624,90.93700302474966,113.4853090785526,109.98535183365156,174.912327454011,0.03061225,0.1517280638217926,-0.1495488882064819,0.3629987184410611,-0.4823909103870392,407903,2000s,-0.0074213986213390645,relief,AL,AL,0.5454545454545454,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.045454545454545456,0.22727272727272727,0.18181818181818182,0.5909090909090909,0.6363636363636364,0.45454545454545453,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.8636363636363636,0.38131313131313127,10,0,0,0.2323943661971831,0.31103286384976525,0,0,thurmco01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2001,Ben Sheets,MIL,25,151.1,94,4.757709411006353,108.84324342247204,4.833277858503603,108.5320037726357,-0.0755684474972504,93.24201027764744,117.87872660159302,108.02694628593328,103.3424444915324,79.83540143173741,85.62171226940201,0.0704441,-0.67824786901474,-0.1733719855546951,-0.59291648573795,1.2812843322753906,282656,2000s,0.008479711001160758,starter,NL,NL,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4270833333333333,5,0,0,0.2,0.3108695652173913,0,0,sheetbe01,Rookie of the Year,2001.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2006,Taylor Buchholz,HOU,19,106.2,74,6.075000579357202,136.08349441107222,5.331122988164445,116.67581579248584,0.7438775911927573,113.2906288743824,158.82486491104507,93.4406472672364,90.19796042951536,95.09430015186136,83.93836188926535,0.09030837,-0.9864320158958436,-0.4495370984077453,-0.6145522040168834,0.5351077914237976,430587,2000s,0.005038679768585665,starter,AL,AL,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.5263157894736842,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.2631578947368421,0.6842105263157895,0.5263157894736842,0.21052631578947367,0.34210526315789475,7,0,0,0.18421052631578946,0.31003289473684215,0,0,buchhta01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2001,Courtney Duncan,CHC,36,42.2,49,5.0625012069943445,118.35707663290276,4.174137097597186,94.96823814787628,0.8883641093971582,93.32136519589592,90.89156392301707,98.7907913487269,114.75872956901114,140.80549791442633,150.88238879417943,0.12435233,-0.7465540170669556,-0.4029639065265655,-0.3916363054793595,0.2211713194847107,400131,2000s,0.0052410265280737126,relief,NL,NL,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.75,0.4166666666666667,0.37962962962962965,2,0,0,0.15827338129496402,0.30935251798561153,0,0,duncaco01,Rookie of the Year,2001.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2013,Joe Ortiz,TEX,32,44.2,27,4.231343524496934,99.74002529738402,3.9657648758623782,97.25393017783912,0.2655786486345555,108.09614034699212,97.2885592995932,103.07070450824736,95.1479649873138,72.19251192424774,66.78547061401905,0.09090909,-0.2714360356330871,-0.13496994972229,-0.3765419120252925,0.1840391159057617,517451,2010s,0.004163780902845287,relief,AL,AL,0.3103448275862069,0.3448275862068966,0.3448275862068966,0.5517241379310345,0.2413793103448276,0.9310344827586207,0.3103448275862069,0.41379310344827586,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.2413793103448276,0.5172413793103449,0.2413793103448276,0.20689655172413793,0.34770114942528735,9,0,0,0.17333333333333334,0.30907407407407406,0,0,ortizjo05,Rookie of the Year,2013.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,D.J. Houlton,LAD,19,105.0,75,4.971428210200122,119.59834154652049,5.229554815054492,122.9679120290207,-0.25812660485437,96.42807954840728,159.45619663504522,98.6487890782334,99.67093248880325,97.02996216933808,100.62417080914052,0.07877462,-0.5318695902824402,-1.1728719472885132,0.6471097318319028,0.3154000043869018,434885,2000s,0.003003809565589541,starter,NL,NL,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.42045454545454547,8,0,0,0.25,0.3089488636363636,0,0,houltdj01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995,Mike Mimbs,PHI,19,110.1,70,4.2416917451313,101.23112684605672,4.517194195856348,107.9131797330336,-0.2755024507250478,60.46724899624325,68.29401493425654,97.19834282272488,108.65191503901988,83.3662497403764,137.87008998890855,0.02443992,0.2615118622779846,-0.2872816026210785,0.5077042088044088,0.9656586050987244,119163,1990s,0.008770741190724109,starter,NL,NL,0.38461538461538464,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.8461538461538461,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.9230769230769231,0.3725961538461539,8,0,0,0.21052631578947367,0.3085526315789474,0,0,mimbsmi01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995,Jim Dougherty,HOU,56,67.2,49,4.921181341240541,124.6856247632934,4.2412277681264605,106.0807346466355,0.6799535731140809,98.19881242881831,97.43670351886958,110.82427873245264,108.44429236655364,97.45911568298756,99.24673678373613,0.08163265,-0.6139920353889465,-0.3472616970539093,-0.2924422788992136,-0.04671236500144,113494,1990s,-0.0006951244791880952,relief,AL,AL,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,0.7857142857142857,0.42857142857142855,0.42857142857142855,0.7857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.43253968253968256,11,0,0,0.22727272727272727,0.3080808080808081,0,0,doughji01,Rookie of the Year,1995.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2002,Satoru Komiyama,NYM,25,43.1,33,5.607693459550541,141.39693767279982,4.577459417715649,112.37027805941422,1.030234041834892,141.75779958582464,143.4414519784926,116.9657567986894,109.55084358218554,97.35156692240211,68.6745729004119,0.10824742,-0.4504900276660919,-0.6201081871986389,-0.263706477099485,-0.1455664783716201,407894,2000s,-0.0033774124912208836,relief,NL,NL,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.3181818181818182,0.09090909090909091,1.0,0.36363636363636365,0.3181818181818182,0.09090909090909091,0.4090909090909091,0.2727272727272727,0.22727272727272727,0.8636363636363636,0.7727272727272727,0.4090909090909091,0.37752525252525254,8,0,0,0.21830985915492956,0.30790297339593115,0,0,komiysa01,Rookie of the Year,2002.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995,Brian Givens,MIL,19,107.1,73,4.947204500072361,102.20498543379205,4.668514190439995,99.9864676668418,0.2786903096323652,84.48516238186046,85.13218520953946,102.95067526108969,107.99718834172936,98.80397368822,116.9483130781097,0.03950104,-0.1841039508581161,-0.1015179380774498,-0.0894876974436231,1.3323912620544434,114836,1990s,0.01244062803038696,starter,NL,NL,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.6923076923076923,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.33413461538461536,5,0,0,0.2,0.30723684210526314,0,0,givenbr01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2003,Jason Davis,CLE,27,165.1,85,4.681451324865813,105.59143797731832,4.967005739797546,113.01983040720118,-0.2855544149317328,93.63174009454404,122.32660006790869,102.07221943135336,95.62223268673436,77.82481590695608,83.11798581930394,0.0545977,-0.9446999430656432,0.3172825872898102,-1.240750580845697,1.014704942703247,425186,2000s,0.006146002075731357,starter,AL,AL,0.5,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.8333333333333334,0.3333333333333333,0.25,0.75,0.3333333333333333,0.4166666666666667,0.75,0.5833333333333334,0.5,0.08333333333333333,0.48697916666666663,18,0,0,0.23140495867768596,0.3070764462809917,0,0,davisja02,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2017,Antonio Senzatela,COL,20,111.0,79,5.027027027027027,100.88737899727796,5.004486541060714,109.31893693812668,0.0225404859663127,81.47582739446071,118.47880641740676,106.43140594281518,102.66938155359622,77.09714151555721,94.6257797364742,0.08474576,0.4460979998111725,0.2246916890144348,0.2385083803020397,0.9000565409660339,622608,2010s,0.008108617486180487,starter,NL,NL,0.5,0.4166666666666667,0.25,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.4296875,9,0,0,0.20434782608695654,0.304891304347826,0,0,senzaan01,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2002,Denny Stark,COL,20,113.1,56,4.2088240016291,86.67348507187151,6.156192475949232,136.2575220775523,-1.9473684743201316,58.91233225122339,188.04087750337325,87.05754061646171,91.50716669810642,67.33049532168836,114.28930113708462,0.01470588,0.8489438891410828,0.5450035333633423,0.3586229788148154,-0.3583269417285919,150128,2000s,-0.003168231138183837,starter,NL,NL,0.75,0.0625,0.0625,0.875,0.9375,0.375,0.0625,0.0625,0.375,0.1875,0.75,0.75,0.125,0.125,0.5,0.40234375,15,0,0,0.2184873949579832,0.30383403361344535,0,0,starkde01,Rookie of the Year,2002.0,NL,1.0,160.0,0.0,0.0,0.00625,1,0,0,0
2003,Claudio Vargas,WSN,20,109.1,60,4.445121847824426,100.6781796542953,5.071156086813901,114.88985720742944,-0.6260342389894751,81.21411187416422,124.93533558214034,99.20824550672876,97.31325219617504,74.27178107448312,91.45181774008071,0.04651163,0.2318959683179855,-0.011093552224338,0.2423467010275966,0.7620024085044861,282567,2000s,0.006984440041287682,starter,NL,NL,0.5833333333333334,0.25,0.25,0.5833333333333334,0.5833333333333334,0.75,0.25,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.25,0.75,0.421875,12,0,0,0.21487603305785125,0.30346074380165294,0,0,vargacl01,Rookie of the Year,2003.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,Jorge De La Rosa,MIL,38,42.1,42,4.464568672462305,104.66677862734,4.035779594203005,93.40712431568636,0.4287890782593004,55.42076988727911,20.81588280275834,109.2929105216327,147.64254219403142,119.3841725446548,215.41412150964425,0.01923077,-0.600972056388855,-0.7892786860466003,0.0117556535192451,0.2925036549568176,407822,2000s,0.00694783028400992,relief,NL,NL,0.4090909090909091,0.5,0.9090909090909091,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.5,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.5909090909090909,0.351010101010101,4,0,0,0.1773049645390071,0.30319148936170204,0,0,rosajo01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2022,Joel Kuhnel,CIN,53,58.0,56,6.362069802392079,148.805597706651,3.9572586989998255,93.60630983774811,2.4048111033922535,146.63308054594663,112.58787039089708,117.53270579466802,109.178280909748,97.09683808913267,66.21755208704954,0.16470588,-1.156473994255066,-0.1655879467725753,-1.453541675715906,0.3320856094360351,669270,2020s,0.005725613955793709,relief,NL,NL,0.06666666666666667,0.4666666666666667,0.16666666666666666,0.2,0.1,0.9333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.3,0.03333333333333333,0.16666666666666666,0.9,0.5333333333333333,0.06666666666666667,0.3407407407407408,9,0,0,0.16853932584269662,0.30259051186017477,0,0,kuhnejo01,Rookie of the Year,2022.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2004,Jeff Bennett,MIL,60,71.1,45,4.794393377998099,111.02034721184124,5.152073503263262,116.54386217255276,-0.3576801252651629,86.94310422542199,136.14405789817908,105.0039795861577,105.21489221362356,82.41868627418683,94.79611520977735,0.06012658,-0.428255945444107,-1.494540452957153,0.8951360996366186,-0.4373103678226471,430831,2000s,-0.00615063808470671,relief,NL,NL,0.17391304347826086,0.08695652173913043,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.6956521739130435,0.043478260869565216,0.043478260869565216,0.8260869565217391,0.043478260869565216,0.30434782608695654,0.043478260869565216,0.2608695652173913,0.17391304347826086,0.9130434782608695,0.3285024154589372,3,0,0,0.16,0.30129629629629634,0,0,benneje01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2002,Rick Bauer,BAL,55,77.2,43,3.708154992119784,85.37182453647341,5.073662729921564,114.51474583660682,-1.3655077378017797,62.10770177926661,105.66639261935237,98.57490895560716,103.35728604292642,80.53955150196013,129.67722490957755,0.02108434,0.1923819780349731,0.1202251985669136,0.0609495531820588,-0.487993836402893,407400,2000s,-0.006321163683975298,relief,AL,AL,0.36363636363636365,0.3181818181818182,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.18181818181818182,0.2727272727272727,0.9090909090909091,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.3977272727272727,14,0,0,0.19718309859154928,0.30105633802816906,0,0,bauerri01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018,Harrison Musgrave,COL,35,44.2,32,4.6343290178568,100.62322185213286,5.309685613042068,124.22036070167648,-0.675356595185268,56.13249102683328,128.94302959250464,91.8521431119759,100.21658254012333,77.15616761832518,137.4536607314071,0.05405405,0.2335819751024246,0.1948384195566177,0.2100451222751621,-0.3565160930156708,643466,2010s,-0.008065974955105673,relief,NL,NL,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.19230769230769232,0.3076923076923077,0.3076923076923077,0.11538461538461539,0.11538461538461539,0.6923076923076923,0.3055555555555556,6,0,0,0.17307692307692307,0.29772079772079774,0,0,musgrha01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,Steve Schmoll,LAD,48,46.2,29,5.014286397428021,120.6293869317541,4.4986027960874875,105.68728769621276,0.5156836013405339,66.09706542943532,75.53189839521947,101.07064294766728,107.45774653742212,83.63824957644728,126.53851376063336,0.03414634,-0.4330460131168365,-0.5436191558837891,0.0576768437989169,-0.0422423668205738,467749,2000s,-0.000914336944168264,relief,NL,NL,0.18181818181818182,0.22727272727272727,0.5909090909090909,0.36363636363636365,0.3409090909090909,0.4090909090909091,0.18181818181818182,0.18181818181818182,0.29545454545454547,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.6363636363636364,0.35101010101010105,5,0,0,0.16312056737588654,0.2966903073286052,0,0,schmost01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2017,Nick Pivetta,PHI,26,133.0,140,6.022555700023255,138.39929611168373,4.871925211823483,109.97729510659528,1.1506304881997718,98.79147625042314,137.3344403042077,109.3175913795552,111.83753095598423,110.42524522584569,111.77607915951494,0.14212329,-1.3167179822921753,-1.829073429107666,0.3347762266827374,1.260787844657898,601713,2010s,0.009479607854570662,starter,NL,NL,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5,0.5833333333333334,0.9166666666666666,0.25,0.25,0.75,0.8333333333333334,0.75,0.45572916666666663,13,0,0,0.1826086956521739,0.29646739130434774,0,0,pivetni01,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2004,Daniel Cabrera,BAL,27,146.2,75,5.031817483823258,110.42049545216288,5.108360013567752,109.43991415235648,-0.0765425297444934,44.18539083592401,74.59526167541472,95.8861902670476,111.71095632237672,69.47691103396903,157.23954442975895,-0.01978691,-0.2274980098009109,0.2567924857139587,-0.4831172963303514,1.194222092628479,425555,2000s,0.008168413766268668,starter,AL,AL,0.75,0.25,1.0,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.515625,14,0,0,0.175,0.29583333333333334,0,0,cabreda01,Rookie of the Year,2004.0,AL,29.0,140.0,0.0,0.0,0.20714285714285716,1,0,0,0
1995,Brad Radke,MIN,28,178.0,75,5.258426966292135,109.16323375040238,5.440375599164641,116.56134777434188,-0.1819486328725057,99.7274577906318,149.33641803472833,101.12796174990712,90.78759872459052,64.50034130205543,64.67661110831762,0.03698811,-0.5941700339317322,0.1252137124538421,-0.7440061455278917,0.8131614923477173,120878,1990s,0.004568322990717513,starter,AL,AL,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.38461538461538464,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.3341346153846154,6,0,0,0.17894736842105263,0.29440789473684204,0,0,radkebr01,Rookie of the Year,1995.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0,0,0
2023,Bryan Hoeing,MIA,26,42.0,34,4.714286142466059,106.03891757659916,4.802659547680372,109.9932713805787,-0.0883734052143134,101.67045185412428,122.22790618311802,103.6447669058454,98.34650118282974,86.28477750816016,84.86711491459357,0.11864407,-0.0106999278068542,-0.0099551156163215,-0.0066316394465124,-0.158688336610794,663773,2020s,-0.003778293728828429,relief,NL,NL,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.45454545454545453,0.3181818181818182,0.5909090909090909,0.13636363636363635,0.09090909090909091,0.20454545454545456,0.13636363636363635,0.2727272727272727,0.18181818181818182,0.5,0.13636363636363635,0.5454545454545454,0.32449494949494945,7,0,0,0.1411042944785276,0.2937968643490116,0,0,hoeinbr01,Rookie of the Year,2023.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
